Customer_ID,Subscription,Monthly_Fee,Spending_Category,Monthly_Spending,Cancel_Probability
CUSTS-8549,PlayStation Plus,11.64,Shopping,452.56,0.91
CUSTS-7870,Apple Music,23.07,Travel,122.07,0.86
CUSTS-9031,Amazon Prime,10.14,Travel,199.03,0.75
CUSTS-6939,Apple Music,29.17,Travel,137.33,0.13
CUSTS-7058,Adobe Creative Cloud,27.96,Entertainment,79.12,0.69
CUSTS-1683,Adobe Creative Cloud,23.48,Entertainment,163.29,0.55
CUSTS-3745,Hulu,24.97,Utilities,228.16,0.85
CUSTS-8849,Spotify,14.57,Food,69.82,0.02
CUSTS-7016,Apple Music,11.86,Utilities,240.38,0.5
CUSTS-5901,Apple Music,9.75,Food,408.39,0.93
CUSTS-7669,Amazon Prime,16.38,Travel,183.24,0.33
CUSTS-2542,Adobe Creative Cloud,5.05,Education,368.01,0.12
CUSTS-3510,Adobe Creative Cloud,7.88,Shopping,374.73,0.52
CUSTS-1947,Amazon Prime,24.96,Shopping,231.98,0.13
CUSTS-7192,Spotify,10.0,Food,316.36,0.28
CUSTS-7259,Netflix,11.96,Education,141.19,0.38
CUSTS-6348,Spotify,8.25,Food,389.85,0.92
CUSTS-8581,Apple Music,12.03,Entertainment,139.88,0.94
CUSTS-8063,Disney+,22.94,Shopping,102.87,0.05
CUSTS-5254,PlayStation Plus,18.17,Entertainment,470.82,0.79
CUSTS-8187,Disney+,28.31,Shopping,388.07,0.16
CUSTS-9707,Netflix,20.51,Utilities,361.58,0.24
CUSTS-4638,Adobe Creative Cloud,15.08,Entertainment,374.85,0.62
CUSTS-9946,Hulu,23.24,Utilities,59.65,0.95
CUSTS-4700,Hulu,28.37,Entertainment,234.35,0.1
CUSTS-2008,Disney+,14.08,Food,130.12,0.42
CUSTS-4148,Spotify,27.88,Food,238.05,0.07
CUSTS-9453,Disney+,8.93,Healthcare,492.14,0.57
CUSTS-2071,Apple Music,28.29,Healthcare,154.89,0.38
CUSTS-1034,Hulu,10.98,Education,300.33,0.77
CUSTS-4430,Hulu,17.9,Utilities,334.27,0.42
CUSTS-6737,PlayStation Plus,28.75,Shopping,180.24,0.74
CUSTS-3147,Netflix,12.23,Education,373.29,0.7
CUSTS-9090,Apple Music,12.68,Education,192.54,0.45
CUSTS-1926,Spotify,6.96,Food,50.25,0.21
CUSTS-9755,Netflix,19.16,Healthcare,309.96,0.51
CUSTS-9949,Adobe Creative Cloud,6.11,Food,282.62,0.59
CUSTS-3442,Disney+,26.89,Education,436.45,0.57
CUSTS-8550,Hulu,8.22,Food,375.18,0.45
CUSTS-9003,Hulu,8.05,Food,355.77,0.0
CUSTS-5538,Apple Music,14.01,Utilities,376.11,0.8
CUSTS-6045,PlayStation Plus,26.26,Travel,489.67,0.14
CUSTS-7639,PlayStation Plus,9.47,Healthcare,91.44,0.6
CUSTS-3527,Apple Music,9.56,Education,490.14,0.11
CUSTS-6276,Amazon Prime,6.52,Shopping,180.61,0.95
CUSTS-7240,Amazon Prime,23.43,Food,134.89,0.16
CUSTS-8177,Adobe Creative Cloud,12.27,Healthcare,213.74,0.42
CUSTS-2491,Disney+,10.66,Education,286.0,0.42
CUSTS-3393,Disney+,9.26,Food,363.42,0.8
CUSTS-2663,PlayStation Plus,6.23,Utilities,142.03,0.01
CUSTS-8089,Apple Music,10.71,Shopping,334.9,0.13
CUSTS-3782,Hulu,19.41,Food,265.27,0.35
CUSTS-8151,Hulu,12.68,Food,437.9,0.01
CUSTS-2087,PlayStation Plus,8.83,Food,335.17,0.53
CUSTS-4800,PlayStation Plus,6.85,Healthcare,456.03,0.83
CUSTS-3720,Hulu,19.93,Shopping,226.9,0.26
CUSTS-9521,Netflix,17.15,Education,371.79,0.45
CUSTS-6844,Hulu,15.98,Travel,393.77,0.33
CUSTS-1571,Adobe Creative Cloud,16.29,Education,448.85,0.73
CUSTS-4617,Adobe Creative Cloud,12.3,Shopping,122.08,0.75
CUSTS-3977,Apple Music,6.58,Food,345.98,0.62
CUSTS-8053,Adobe Creative Cloud,5.91,Shopping,420.2,0.23
CUSTS-2994,Spotify,27.71,Entertainment,417.04,0.47
CUSTS-4645,Apple Music,21.62,Travel,471.5,0.19
CUSTS-4528,Hulu,19.33,Healthcare,86.52,0.27
CUSTS-3692,Amazon Prime,18.65,Healthcare,260.96,0.89
CUSTS-3228,Spotify,23.72,Food,53.8,0.94
CUSTS-1531,Disney+,21.83,Shopping,56.55,0.76
CUSTS-4591,Hulu,11.52,Healthcare,373.75,0.76
CUSTS-7203,Apple Music,15.61,Healthcare,262.12,0.95
CUSTS-9425,Adobe Creative Cloud,22.49,Utilities,373.63,0.79
CUSTS-4930,Apple Music,9.92,Travel,488.62,0.95
CUSTS-1092,Hulu,9.44,Shopping,80.34,0.24
CUSTS-2253,PlayStation Plus,16.14,Education,60.34,0.11
CUSTS-1319,Adobe Creative Cloud,12.17,Food,102.2,0.56
CUSTS-5476,Apple Music,5.23,Healthcare,328.09,0.09
CUSTS-4975,Adobe Creative Cloud,14.42,Healthcare,457.93,0.3
CUSTS-7842,Netflix,18.6,Entertainment,241.59,0.36
CUSTS-2211,Amazon Prime,29.73,Food,468.26,0.58
CUSTS-8127,Hulu,22.18,Food,484.6,0.89
CUSTS-8541,Amazon Prime,20.18,Utilities,411.46,0.21
CUSTS-8387,Spotify,11.55,Utilities,298.42,0.48
CUSTS-2990,Spotify,7.61,Shopping,392.09,0.78
CUSTS-7364,Disney+,20.3,Healthcare,94.65,0.68
CUSTS-8622,Netflix,7.41,Food,335.74,0.64
CUSTS-2250,Amazon Prime,19.42,Travel,99.75,0.06
CUSTS-7750,Apple Music,24.16,Entertainment,473.51,0.1
CUSTS-8507,PlayStation Plus,23.76,Entertainment,370.0,0.4
CUSTS-8064,Apple Music,10.31,Food,235.19,0.56
CUSTS-4998,Hulu,15.36,Entertainment,359.51,0.19
CUSTS-4767,Adobe Creative Cloud,24.55,Utilities,275.72,0.25
CUSTS-2399,Amazon Prime,13.49,Healthcare,157.81,0.01
CUSTS-6909,Hulu,15.27,Utilities,55.4,0.95
CUSTS-5602,Spotify,28.85,Travel,352.85,0.23
CUSTS-9972,Netflix,15.25,Utilities,212.76,0.78
CUSTS-6506,Netflix,24.94,Entertainment,189.23,0.7
CUSTS-2827,Amazon Prime,25.93,Utilities,454.33,0.8
CUSTS-4485,Spotify,13.9,Food,120.25,0.98
CUSTS-8255,PlayStation Plus,17.6,Travel,195.73,0.29
CUSTS-3887,Disney+,10.79,Travel,108.77,0.74
CUSTS-7727,Netflix,21.82,Shopping,440.9,0.16
CUSTS-4753,Disney+,29.92,Travel,298.82,0.35
CUSTS-6388,Adobe Creative Cloud,11.88,Utilities,70.65,0.04
CUSTS-2110,Adobe Creative Cloud,8.63,Utilities,138.18,0.59
CUSTS-5490,Spotify,20.63,Entertainment,416.79,0.26
CUSTS-1107,Netflix,26.73,Entertainment,56.76,0.98
CUSTS-3607,Adobe Creative Cloud,27.2,Food,495.25,0.41
CUSTS-8819,Adobe Creative Cloud,10.47,Education,357.02,0.7
CUSTS-1840,PlayStation Plus,14.18,Education,484.12,0.03
CUSTS-4270,Amazon Prime,19.83,Food,325.21,0.28
CUSTS-9393,Disney+,11.45,Food,200.55,0.46
CUSTS-5870,Amazon Prime,24.88,Utilities,423.25,0.31
CUSTS-9683,Hulu,12.88,Utilities,412.23,0.38
CUSTS-1841,Amazon Prime,6.05,Healthcare,115.65,0.92
CUSTS-6657,Hulu,28.79,Utilities,403.95,0.24
CUSTS-6014,Netflix,14.54,Shopping,393.27,0.33
CUSTS-2222,Disney+,10.23,Utilities,388.95,0.17
CUSTS-1582,Netflix,12.59,Education,326.0,0.17
CUSTS-8804,Apple Music,8.18,Food,338.04,0.34
CUSTS-8649,Spotify,23.11,Travel,220.45,0.09
CUSTS-3856,Adobe Creative Cloud,6.29,Entertainment,67.78,0.66
CUSTS-9516,Adobe Creative Cloud,28.43,Travel,372.89,0.31
CUSTS-1127,Netflix,5.66,Education,268.39,0.15
CUSTS-3225,Amazon Prime,5.33,Travel,460.98,0.41
CUSTS-5849,Hulu,8.16,Travel,138.46,0.32
CUSTS-3506,Hulu,27.0,Utilities,353.32,0.02
CUSTS-5825,Hulu,20.55,Travel,386.49,0.24
CUSTS-2308,Apple Music,20.17,Travel,161.12,0.17
CUSTS-8699,Disney+,20.13,Food,442.09,0.9
CUSTS-1111,Netflix,29.45,Entertainment,287.3,0.83
CUSTS-7373,Adobe Creative Cloud,12.65,Healthcare,402.91,0.7
CUSTS-7952,Spotify,6.51,Entertainment,183.66,0.29
CUSTS-1119,Apple Music,29.75,Education,185.27,0.19
CUSTS-1789,Hulu,13.18,Food,334.15,0.18
CUSTS-9102,Adobe Creative Cloud,10.63,Shopping,283.67,0.43
CUSTS-5136,Spotify,19.59,Education,392.5,0.17
CUSTS-5883,PlayStation Plus,6.87,Entertainment,51.9,0.96
CUSTS-3047,Adobe Creative Cloud,11.45,Entertainment,110.98,0.72
CUSTS-3247,Spotify,13.73,Travel,89.25,0.04
CUSTS-9696,Disney+,27.9,Utilities,87.76,0.34
CUSTS-9456,Hulu,12.19,Entertainment,390.35,0.56
CUSTS-9292,Netflix,12.49,Food,493.0,0.87
CUSTS-8773,Spotify,8.02,Utilities,398.42,0.29
CUSTS-1170,Apple Music,16.33,Education,145.07,0.88
CUSTS-5648,PlayStation Plus,6.75,Shopping,82.44,0.17
CUSTS-8536,Hulu,13.87,Entertainment,274.01,0.42
CUSTS-2545,Hulu,15.62,Healthcare,424.77,0.14
CUSTS-7354,Spotify,11.9,Food,133.33,0.37
CUSTS-1943,Apple Music,9.94,Shopping,459.31,0.93
CUSTS-9065,Netflix,24.0,Travel,420.92,0.34
CUSTS-1461,Adobe Creative Cloud,21.15,Education,196.97,0.34
CUSTS-9302,Adobe Creative Cloud,23.63,Shopping,267.01,0.97
CUSTS-9143,Spotify,25.92,Travel,110.77,0.97
CUSTS-1379,Netflix,8.82,Travel,268.08,0.18
CUSTS-3021,Disney+,16.24,Entertainment,128.24,0.62
CUSTS-1372,Spotify,24.84,Food,320.38,0.21
CUSTS-5993,Amazon Prime,26.22,Utilities,422.76,0.24
CUSTS-3494,Adobe Creative Cloud,15.49,Entertainment,226.27,0.91
CUSTS-1909,Hulu,18.07,Shopping,486.23,0.65
CUSTS-9516,Amazon Prime,24.72,Travel,53.91,0.74
CUSTS-5085,Apple Music,16.12,Utilities,379.66,0.41
CUSTS-4246,Spotify,27.12,Shopping,107.23,0.09
CUSTS-5023,Hulu,6.54,Education,68.91,0.25
CUSTS-5353,Apple Music,25.32,Shopping,446.81,0.03
CUSTS-4240,Adobe Creative Cloud,27.52,Travel,253.0,0.96
CUSTS-6110,Netflix,10.52,Food,403.44,0.69
CUSTS-8751,Amazon Prime,25.42,Shopping,400.05,0.79
CUSTS-9395,Adobe Creative Cloud,21.6,Education,168.34,0.02
CUSTS-9543,Netflix,22.62,Education,221.03,0.92
CUSTS-5231,Adobe Creative Cloud,21.35,Food,200.83,0.86
CUSTS-5873,Adobe Creative Cloud,5.44,Education,239.49,0.17
CUSTS-3165,Spotify,29.11,Healthcare,187.53,0.49
CUSTS-5593,Netflix,21.87,Healthcare,395.3,0.15
CUSTS-3107,Hulu,21.29,Education,387.14,0.01
CUSTS-3658,Amazon Prime,24.0,Food,258.41,0.85
CUSTS-1534,Amazon Prime,12.83,Entertainment,161.61,0.21
CUSTS-6685,Hulu,27.86,Education,472.44,0.02
CUSTS-3014,Amazon Prime,28.94,Shopping,102.13,0.08
CUSTS-1935,Netflix,24.89,Food,116.84,0.85
CUSTS-7271,Netflix,17.89,Utilities,53.02,0.97
CUSTS-6154,PlayStation Plus,19.03,Food,252.27,0.77
CUSTS-9420,Hulu,12.42,Travel,319.9,0.11
CUSTS-9201,Hulu,22.19,Food,169.67,0.81
CUSTS-4455,Hulu,19.2,Education,73.07,0.87
CUSTS-7156,Disney+,26.69,Entertainment,347.25,0.19
CUSTS-9169,Spotify,18.7,Food,431.21,0.07
CUSTS-9497,PlayStation Plus,20.29,Food,121.61,0.28
CUSTS-1902,Hulu,15.32,Travel,70.46,0.88
CUSTS-4314,PlayStation Plus,26.6,Healthcare,92.31,0.95
CUSTS-6667,Disney+,22.11,Shopping,372.33,0.15
CUSTS-9418,Amazon Prime,29.89,Travel,395.2,0.87
CUSTS-1927,Amazon Prime,21.45,Travel,91.25,0.36
CUSTS-3072,Adobe Creative Cloud,14.01,Entertainment,439.89,0.24
CUSTS-5989,Disney+,22.76,Entertainment,170.87,0.69
CUSTS-9609,Apple Music,29.56,Travel,218.34,0.87
CUSTS-3043,Netflix,26.2,Shopping,108.58,0.57
CUSTS-9411,Spotify,8.2,Shopping,255.21,0.37
CUSTS-4964,Adobe Creative Cloud,10.85,Shopping,254.31,0.36
CUSTS-5234,Netflix,26.94,Food,61.62,0.65
CUSTS-8076,Spotify,28.22,Utilities,177.48,0.5
CUSTS-9870,Hulu,13.98,Travel,79.81,0.05
CUSTS-6906,Spotify,6.94,Travel,93.9,1.0
CUSTS-1372,Apple Music,20.18,Shopping,455.84,0.37
CUSTS-7069,Adobe Creative Cloud,21.91,Food,284.98,0.05
CUSTS-4638,Apple Music,22.04,Entertainment,101.01,0.74
CUSTS-5342,Apple Music,17.39,Food,200.62,0.8
CUSTS-6828,PlayStation Plus,12.82,Healthcare,171.6,0.34
CUSTS-3362,Spotify,7.14,Healthcare,415.58,0.9
CUSTS-9808,Apple Music,20.03,Travel,229.26,0.56
CUSTS-1163,Hulu,8.8,Entertainment,499.9,0.21
CUSTS-1552,Hulu,14.26,Utilities,319.87,0.63
CUSTS-7892,Netflix,24.32,Food,150.22,0.49
CUSTS-1183,Netflix,15.73,Education,464.75,0.1
CUSTS-3706,Spotify,12.44,Education,201.18,0.51
CUSTS-4911,Adobe Creative Cloud,19.79,Utilities,94.56,0.17
CUSTS-3276,Adobe Creative Cloud,5.65,Food,57.14,0.74
CUSTS-2201,Spotify,29.12,Utilities,273.2,0.75
CUSTS-7524,Hulu,8.6,Shopping,380.09,0.25
CUSTS-5097,Apple Music,21.37,Healthcare,397.25,0.83
CUSTS-5035,Adobe Creative Cloud,10.85,Entertainment,373.53,0.03
CUSTS-1241,Spotify,27.87,Shopping,342.18,0.72
CUSTS-6219,Disney+,10.55,Utilities,459.17,0.99
CUSTS-2978,Netflix,13.36,Education,432.49,0.92
CUSTS-7877,PlayStation Plus,24.02,Travel,50.5,0.79
CUSTS-1832,Apple Music,26.63,Healthcare,325.84,0.9
CUSTS-7698,Amazon Prime,28.04,Education,51.94,0.28
CUSTS-4693,Netflix,19.46,Utilities,297.39,0.33
CUSTS-2553,Amazon Prime,6.95,Travel,482.44,0.83
CUSTS-6899,PlayStation Plus,16.29,Education,240.38,0.81
CUSTS-9042,Hulu,23.17,Travel,383.54,0.07
CUSTS-8574,Apple Music,21.57,Travel,327.67,0.7
CUSTS-9192,Apple Music,29.69,Food,242.77,0.18
CUSTS-9809,Hulu,29.45,Entertainment,335.42,0.72
CUSTS-9193,Adobe Creative Cloud,20.59,Healthcare,305.87,0.21
CUSTS-7884,Hulu,17.87,Food,335.15,0.96
CUSTS-9390,Hulu,25.39,Shopping,415.13,0.12
CUSTS-6741,Adobe Creative Cloud,26.81,Healthcare,172.0,0.13
CUSTS-4170,Adobe Creative Cloud,11.13,Healthcare,364.79,0.75
CUSTS-4109,Adobe Creative Cloud,9.13,Education,179.61,0.89
CUSTS-3213,Apple Music,16.22,Entertainment,162.43,0.63
CUSTS-3502,Apple Music,9.82,Healthcare,184.7,0.59
CUSTS-9264,Netflix,26.59,Utilities,366.93,0.29
CUSTS-8469,PlayStation Plus,11.83,Food,381.3,0.87
CUSTS-7466,Hulu,10.17,Utilities,281.86,0.23
CUSTS-5489,Amazon Prime,9.26,Utilities,54.14,0.63
CUSTS-4501,Disney+,24.91,Utilities,110.26,0.92
CUSTS-9671,Apple Music,9.76,Travel,198.3,0.24
CUSTS-7228,Netflix,11.64,Utilities,74.0,0.31
CUSTS-6298,Amazon Prime,26.69,Education,220.75,0.59
CUSTS-2960,Hulu,19.95,Healthcare,182.28,0.09
CUSTS-8606,Apple Music,26.86,Shopping,220.05,0.98
CUSTS-4096,Apple Music,29.0,Utilities,234.14,0.67
CUSTS-5415,Spotify,14.03,Healthcare,57.61,0.47
CUSTS-7653,Hulu,13.22,Utilities,65.01,0.41
CUSTS-8770,Hulu,15.72,Healthcare,191.52,0.05
CUSTS-8353,Amazon Prime,13.41,Utilities,416.53,0.2
CUSTS-3721,Amazon Prime,9.47,Shopping,361.18,0.76
CUSTS-5169,Disney+,18.38,Utilities,484.06,0.49
CUSTS-6767,Apple Music,14.97,Food,307.78,0.6
CUSTS-5076,PlayStation Plus,14.57,Food,171.81,0.92
CUSTS-7909,Apple Music,15.89,Entertainment,474.86,0.85
CUSTS-5661,Netflix,29.19,Travel,229.0,0.13
CUSTS-1093,PlayStation Plus,15.52,Utilities,267.3,0.47
CUSTS-8958,Apple Music,7.64,Food,291.55,0.24
CUSTS-5177,Spotify,7.28,Food,281.78,0.01
CUSTS-9645,Apple Music,22.36,Healthcare,444.04,0.23
CUSTS-9927,Adobe Creative Cloud,9.21,Utilities,237.16,0.41
CUSTS-8168,Hulu,11.77,Entertainment,471.45,0.13
CUSTS-1452,Netflix,18.07,Travel,146.72,0.53
CUSTS-7987,Amazon Prime,11.41,Education,466.21,0.82
CUSTS-5610,Adobe Creative Cloud,9.78,Food,436.59,0.08
CUSTS-4447,Apple Music,29.95,Utilities,81.26,0.39
CUSTS-4118,Amazon Prime,29.31,Education,62.81,0.5
CUSTS-9776,PlayStation Plus,24.55,Entertainment,355.28,0.23
CUSTS-7801,Disney+,8.72,Entertainment,442.15,0.74
CUSTS-4884,PlayStation Plus,28.69,Healthcare,195.49,0.5
CUSTS-4817,Adobe Creative Cloud,11.01,Food,70.07,0.63
CUSTS-9912,Amazon Prime,28.06,Education,338.88,0.5
CUSTS-6276,Amazon Prime,16.2,Healthcare,257.74,0.31
CUSTS-7623,Disney+,29.69,Healthcare,121.74,0.1
CUSTS-6723,Spotify,13.2,Travel,328.46,0.94
CUSTS-7206,PlayStation Plus,7.54,Entertainment,348.21,0.09
CUSTS-2897,Amazon Prime,15.11,Education,453.85,0.75
CUSTS-1081,Disney+,15.35,Travel,208.06,0.94
CUSTS-1383,PlayStation Plus,15.9,Food,489.92,0.79
CUSTS-2110,Netflix,16.43,Food,102.47,0.98
CUSTS-2978,Hulu,13.78,Food,219.07,0.68
CUSTS-2621,PlayStation Plus,11.68,Education,403.05,0.48
CUSTS-2054,Disney+,27.93,Healthcare,93.35,0.46
CUSTS-9748,Spotify,25.41,Food,430.34,0.2
CUSTS-6926,Disney+,17.74,Healthcare,138.7,0.05
CUSTS-6148,Disney+,26.56,Utilities,79.31,0.13
CUSTS-5704,PlayStation Plus,27.28,Shopping,314.87,0.89
CUSTS-9502,Apple Music,29.99,Education,188.73,0.97
CUSTS-5678,Hulu,25.15,Education,197.68,0.94
CUSTS-5706,PlayStation Plus,5.96,Food,65.86,0.14
CUSTS-1794,Apple Music,14.72,Shopping,76.13,0.45
CUSTS-3097,Spotify,19.4,Travel,257.34,0.38
CUSTS-1508,PlayStation Plus,20.72,Travel,144.22,0.91
CUSTS-8423,Apple Music,20.39,Healthcare,91.33,0.9
CUSTS-4978,Disney+,17.79,Shopping,80.67,0.05
CUSTS-2644,PlayStation Plus,6.75,Education,396.07,0.64
CUSTS-8925,Disney+,10.84,Shopping,88.1,0.52
CUSTS-2358,PlayStation Plus,16.83,Education,306.05,0.11
CUSTS-8426,Amazon Prime,26.17,Education,429.41,0.17
CUSTS-6380,PlayStation Plus,26.76,Food,77.51,0.44
CUSTS-1573,Disney+,28.25,Entertainment,179.08,0.61
CUSTS-4936,Adobe Creative Cloud,6.93,Shopping,420.59,0.89
CUSTS-1751,Spotify,16.26,Utilities,158.76,0.69
CUSTS-1891,Netflix,27.53,Entertainment,105.43,0.11
CUSTS-5814,Netflix,14.27,Travel,92.16,0.98
CUSTS-6540,PlayStation Plus,24.63,Food,320.2,0.35
CUSTS-4365,Apple Music,26.11,Food,319.72,0.51
CUSTS-1279,Amazon Prime,11.28,Healthcare,138.12,0.34
CUSTS-1924,Netflix,26.57,Travel,240.45,0.62
CUSTS-3152,Hulu,15.93,Education,404.98,0.68
CUSTS-4691,Adobe Creative Cloud,5.14,Food,344.58,0.74
CUSTS-5340,Amazon Prime,17.56,Healthcare,54.47,0.41
CUSTS-7932,Apple Music,13.95,Travel,425.74,0.0
CUSTS-9891,Adobe Creative Cloud,10.83,Education,452.3,0.63
CUSTS-6583,Hulu,9.61,Shopping,339.19,0.51
CUSTS-9373,Amazon Prime,5.66,Shopping,343.27,0.84
CUSTS-3428,PlayStation Plus,16.66,Utilities,163.7,0.55
CUSTS-2531,Adobe Creative Cloud,24.92,Shopping,424.87,0.43
CUSTS-3478,Hulu,29.33,Shopping,127.71,0.68
CUSTS-5522,Apple Music,27.16,Food,465.64,0.31
CUSTS-9801,Adobe Creative Cloud,25.69,Healthcare,340.88,0.83
CUSTS-4058,PlayStation Plus,24.01,Food,444.46,0.78
CUSTS-8920,PlayStation Plus,29.76,Education,484.46,0.99
CUSTS-8451,Amazon Prime,14.72,Education,458.94,0.44
CUSTS-8926,Adobe Creative Cloud,9.15,Shopping,115.27,0.29
CUSTS-1030,Adobe Creative Cloud,25.86,Food,148.11,0.39
CUSTS-9142,Disney+,18.78,Shopping,333.71,0.08
CUSTS-3692,Adobe Creative Cloud,23.38,Healthcare,169.95,0.92
CUSTS-9603,Amazon Prime,27.6,Food,143.72,0.7
CUSTS-1217,Hulu,6.08,Shopping,90.83,0.71
CUSTS-7058,Spotify,16.42,Travel,72.21,0.88
CUSTS-6112,Amazon Prime,22.28,Travel,420.3,0.15
CUSTS-2355,Disney+,18.62,Shopping,447.33,0.59
CUSTS-6641,Disney+,9.25,Utilities,78.95,0.14
CUSTS-9617,Amazon Prime,17.98,Travel,296.5,0.21
CUSTS-3254,Hulu,10.27,Shopping,488.11,0.76
CUSTS-1172,Hulu,16.25,Utilities,420.41,0.34
CUSTS-6120,Adobe Creative Cloud,5.86,Travel,138.97,0.58
CUSTS-5085,PlayStation Plus,10.86,Entertainment,71.45,0.47
CUSTS-7080,PlayStation Plus,25.81,Travel,448.27,0.84
CUSTS-3169,Spotify,29.28,Shopping,404.52,0.24
CUSTS-1512,Apple Music,8.63,Travel,462.5,0.42
CUSTS-8542,Netflix,29.36,Utilities,111.06,0.52
CUSTS-7575,Apple Music,20.81,Utilities,178.86,0.73
CUSTS-5063,PlayStation Plus,12.2,Utilities,491.77,1.0
CUSTS-4701,Hulu,21.28,Education,486.22,0.03
CUSTS-7918,Netflix,22.83,Education,338.29,0.65
CUSTS-6968,Amazon Prime,15.69,Shopping,361.57,0.37
CUSTS-6230,Netflix,20.73,Food,326.84,0.84
CUSTS-1350,Amazon Prime,21.18,Travel,104.17,0.03
CUSTS-9487,Amazon Prime,24.59,Travel,217.89,0.53
CUSTS-2714,PlayStation Plus,13.14,Food,103.1,0.76
CUSTS-4271,Amazon Prime,23.79,Healthcare,153.98,0.58
CUSTS-3099,Amazon Prime,5.62,Food,472.82,0.47
CUSTS-4504,Disney+,9.27,Utilities,208.71,0.63
CUSTS-9703,Disney+,26.06,Food,83.02,0.59
CUSTS-1615,Adobe Creative Cloud,27.87,Utilities,455.25,0.58
CUSTS-6232,Amazon Prime,28.49,Utilities,374.06,0.55
CUSTS-1922,Apple Music,28.73,Food,418.25,0.61
CUSTS-3235,Disney+,15.42,Food,471.49,0.85
CUSTS-2841,Adobe Creative Cloud,22.74,Education,323.42,0.45
CUSTS-9069,Amazon Prime,8.18,Utilities,106.57,0.06
CUSTS-2207,Disney+,12.37,Healthcare,335.6,0.72
CUSTS-6341,Spotify,27.04,Food,323.62,0.64
CUSTS-7264,Adobe Creative Cloud,12.69,Healthcare,226.16,0.6
CUSTS-4373,Adobe Creative Cloud,21.08,Entertainment,127.68,0.58
CUSTS-3495,Netflix,14.11,Utilities,147.58,0.56
CUSTS-2875,Amazon Prime,20.09,Utilities,460.77,0.14
CUSTS-6717,Spotify,9.67,Travel,371.36,0.1
CUSTS-1509,Adobe Creative Cloud,26.36,Travel,71.48,0.28
CUSTS-1013,PlayStation Plus,17.28,Healthcare,155.44,0.39
CUSTS-8668,Amazon Prime,22.26,Utilities,160.21,0.6
CUSTS-8449,PlayStation Plus,7.59,Travel,330.41,0.86
CUSTS-2875,Adobe Creative Cloud,17.37,Shopping,120.99,0.81
CUSTS-6165,Netflix,27.64,Healthcare,408.86,0.33
CUSTS-7622,Hulu,12.41,Utilities,132.72,0.19
CUSTS-9259,Spotify,13.03,Travel,178.76,0.38
CUSTS-2136,Apple Music,23.94,Entertainment,258.12,0.78
CUSTS-6390,Spotify,23.01,Shopping,367.57,0.93
CUSTS-6721,Apple Music,17.78,Travel,247.91,0.36
CUSTS-5915,Amazon Prime,24.18,Travel,406.15,0.54
CUSTS-7189,Netflix,20.55,Shopping,269.99,0.77
CUSTS-4205,Apple Music,10.42,Shopping,136.87,0.19
CUSTS-8139,Apple Music,24.12,Travel,87.6,0.26
CUSTS-1616,Apple Music,25.92,Travel,478.8,0.79
CUSTS-6828,Apple Music,21.2,Food,389.26,0.17
CUSTS-7527,Disney+,12.59,Entertainment,207.31,0.03
CUSTS-5959,Disney+,28.18,Healthcare,147.14,0.05
CUSTS-6363,Amazon Prime,20.81,Utilities,138.54,0.05
CUSTS-9810,Amazon Prime,25.54,Healthcare,341.68,0.48
CUSTS-1134,Adobe Creative Cloud,29.91,Healthcare,299.85,0.09
CUSTS-1270,Netflix,21.71,Entertainment,381.09,0.09
CUSTS-8006,Netflix,20.74,Education,126.32,0.2
CUSTS-8402,Amazon Prime,14.27,Food,460.32,0.23
CUSTS-4245,Apple Music,10.01,Utilities,212.6,0.72
CUSTS-1280,Disney+,21.7,Healthcare,195.16,0.8
CUSTS-3489,PlayStation Plus,8.26,Entertainment,272.0,0.34
CUSTS-6624,Disney+,17.16,Healthcare,477.59,0.96
CUSTS-7111,Spotify,20.29,Food,69.39,0.07
CUSTS-5113,PlayStation Plus,27.53,Food,106.07,0.78
CUSTS-6548,Apple Music,29.27,Travel,239.04,0.97
CUSTS-5840,Adobe Creative Cloud,26.52,Food,152.11,0.02
CUSTS-5879,Spotify,18.55,Food,188.64,0.02
CUSTS-8183,Hulu,29.09,Shopping,238.85,0.53
CUSTS-8332,Apple Music,17.77,Utilities,210.22,0.82
CUSTS-8301,Amazon Prime,12.2,Food,334.45,0.54
CUSTS-4652,Spotify,11.32,Travel,415.92,0.01
CUSTS-7096,Apple Music,5.75,Education,468.22,0.56
CUSTS-1639,Amazon Prime,23.02,Entertainment,172.04,0.83
CUSTS-1066,Hulu,20.78,Healthcare,121.61,0.27
CUSTS-8583,Apple Music,24.46,Travel,272.66,0.95
CUSTS-7776,PlayStation Plus,6.61,Food,389.87,0.95
CUSTS-3502,PlayStation Plus,16.6,Entertainment,104.78,0.33
CUSTS-7498,Adobe Creative Cloud,13.88,Healthcare,148.35,0.62
CUSTS-1522,PlayStation Plus,23.05,Shopping,303.53,0.94
CUSTS-9158,Amazon Prime,5.09,Education,468.01,0.45
CUSTS-7086,Adobe Creative Cloud,9.02,Entertainment,470.9,0.06
CUSTS-7003,PlayStation Plus,7.31,Healthcare,207.43,0.9
CUSTS-3961,Amazon Prime,14.92,Education,333.29,0.79
CUSTS-9559,Netflix,19.72,Healthcare,417.92,0.2
CUSTS-5535,PlayStation Plus,20.31,Travel,424.16,0.42
CUSTS-1899,Apple Music,29.81,Food,372.09,0.42
CUSTS-1022,Netflix,23.85,Healthcare,320.81,0.59
