business_id,market_trend_score,industry_growth_rate,competitor_count,customer_acquisition_cost,customer_retention_rate,advertising_budget,brand_reputation_score,social_media_engagement,sentiment_score
MKT-07329,6,-2.32,449,213.24,57.25,3385509.65,2.52,467721,2.66
MKT-07330,7,-3.05,147,246.38,87.25,3275944.3,1.09,488373,1.45
MKT-07331,6,3.52,86,467.98,58.48,4340081.65,3.96,883935,1.51
MKT-07332,10,0.12,84,101.82,80.45,1855323.42,4.81,708712,1.32
MKT-07333,8,11.88,461,430.18,61.68,3101682.95,2.18,625328,4.43
MKT-07334,6,14.02,340,281.49,62.23,836443.75,4.11,658416,2.17
MKT-07335,8,12.37,418,230.51,88.42,3598713.51,2.6,141251,3.48
MKT-07336,3,11.43,6,360.2,58.74,3391966.67,4.43,935054,3.78
MKT-07337,7,-2.5,11,20.78,57.06,3655437.03,1.5,362707,3.77
MKT-07338,9,13.67,320,153.67,53.59,4002781.9,4.92,125361,4.89
MKT-07339,7,2.93,179,286.17,58.11,3477210.32,4.97,523632,4.85
MKT-07340,2,-3.67,183,269.59,91.48,2606308.56,3.06,951666,2.64
MKT-07341,6,14.76,393,424.25,85.78,2922651.4,1.77,916117,2.33
MKT-07342,2,7.74,147,412.18,62.42,895537.41,4.38,931699,4.14
MKT-07343,4,-0.06,455,449.2,91.06,4629968.67,2.16,661356,3.7
MKT-07344,9,3.98,196,6.77,52.32,4363747.8,4.18,84714,3.38
MKT-07345,2,5.08,379,269.1,66.77,4025396.15,3.38,132680,4.32
MKT-07346,2,10.12,258,435.12,84.5,192348.37,3.73,502044,2.82
MKT-07347,7,12.08,154,285.59,71.55,3443650.66,4.55,859676,2.27
MKT-07348,3,14.18,10,341.97,73.55,1742130.34,4.16,343600,1.63
MKT-07349,2,7.2,27,392.81,64.12,311619.26,4.52,150574,2.35
MKT-07350,3,0.39,38,296.32,71.89,4916744.71,4.94,605459,3.96
MKT-07351,5,0.29,433,231.58,54.08,3624901.81,4.37,407193,2.18
MKT-07352,3,14.24,162,78.67,58.09,3954313.01,4.34,803143,3.14
MKT-07353,7,7.98,275,440.07,68.13,2447144.42,3.16,897257,1.64
MKT-07354,4,10.8,97,406.57,52.88,524880.5,4.64,688248,1.59
MKT-07355,4,10.62,29,116.04,73.24,4078554.6,1.05,777027,1.77
MKT-07356,5,9.18,498,97.16,89.11,4520643.16,2.86,46118,1.07
MKT-07357,9,1.53,244,173.39,81.6,3975723.2,1.32,519466,1.17
MKT-07358,2,1.95,77,410.16,91.44,798816.99,4.17,387589,2.98
MKT-07359,3,-1.99,116,36.6,72.24,3956212.11,1.0,172991,4.49
MKT-07360,2,14.93,156,34.08,76.11,2210139.86,2.8,455864,1.65
MKT-07361,9,4.08,471,17.14,69.97,134215.67,2.19,758944,3.92
MKT-07362,6,11.67,128,42.26,79.79,1060385.36,1.1,588715,4.89
MKT-07363,3,8.47,460,398.38,81.27,4983538.71,3.32,691926,1.83
MKT-07364,4,6.94,453,454.52,93.02,1177459.95,2.42,155893,4.25
MKT-07365,10,-0.42,230,358.24,70.45,1827616.93,1.61,11599,1.69
MKT-07366,10,1.97,412,85.6,91.24,3149585.05,4.12,199596,3.93
MKT-07367,6,14.61,55,459.82,82.96,1794894.39,3.57,22671,1.24
MKT-07368,4,0.95,303,406.34,93.07,1519437.92,3.69,85031,4.16
MKT-07369,5,14.89,313,287.41,81.99,3355009.02,4.81,888706,4.52
MKT-07370,1,2.31,219,69.41,61.19,3909043.67,3.35,372956,1.66
MKT-07371,3,4.77,477,379.89,53.49,3748687.49,2.2,880343,1.79
MKT-07372,10,2.23,124,355.32,68.01,3630169.92,3.24,39936,1.97
MKT-07373,10,-0.51,422,50.37,62.01,4007940.66,4.9,565244,3.27
MKT-07374,8,0.37,357,24.52,82.16,864661.68,1.81,386626,3.95
MKT-07375,7,0.47,169,125.08,50.53,2456269.7,2.55,20735,4.93
MKT-07376,5,9.73,43,311.08,63.29,3025827.62,3.3,268420,2.68
MKT-07377,8,-2.48,494,463.56,79.17,3944279.2,4.29,775897,3.31
MKT-07378,5,6.2,439,257.89,62.46,2000036.92,2.52,805326,2.45
MKT-07379,4,6.3,54,481.01,74.51,884349.59,1.92,282567,2.44
MKT-07380,7,13.09,289,8.85,82.43,3741033.49,2.05,521319,4.95
MKT-07381,5,11.11,37,427.24,55.69,3560837.26,3.15,752394,4.76
MKT-07382,4,2.63,417,307.15,80.93,4926052.99,1.62,958062,3.0
MKT-07383,3,14.1,45,334.28,56.08,882218.7,4.08,780562,3.55
MKT-07384,7,11.92,143,301.76,69.88,4710922.71,4.67,698265,3.18
MKT-07385,10,13.2,286,47.67,53.88,2653686.34,3.9,162942,1.09
MKT-07386,10,-1.24,152,215.61,59.43,716203.92,2.79,617173,2.87
MKT-07387,3,11.28,412,33.16,61.97,491393.25,3.22,79109,1.46
MKT-07388,7,5.98,335,12.23,58.67,3967759.61,3.23,387678,1.77
MKT-07389,9,-4.03,168,353.66,61.61,3640735.23,2.84,682528,3.24
MKT-07390,7,0.15,290,442.56,64.73,3583762.59,2.04,654535,2.81
MKT-07391,9,-2.69,398,251.14,86.9,3791424.26,1.45,922078,2.13
MKT-07392,9,11.57,344,399.31,52.03,2570967.85,4.14,618493,3.65
MKT-07393,9,-1.69,410,472.38,66.36,3763118.91,4.46,322528,1.95
MKT-07394,3,6.02,414,386.77,75.39,1296888.29,1.03,92690,2.3
MKT-07395,2,2.83,349,375.92,74.33,1068919.16,1.47,130716,3.83
MKT-07396,1,-4.24,367,466.31,91.35,524814.62,2.93,462576,1.1
MKT-07397,10,-2.21,497,356.84,81.5,2239880.05,4.28,479779,3.88
MKT-07398,8,9.43,234,234.91,86.54,1520387.66,2.73,521298,1.87
MKT-07399,4,4.37,303,5.16,75.05,840235.65,1.65,40366,3.88
MKT-07400,6,14.84,440,329.25,76.15,1940830.66,1.09,733397,2.93
MKT-07401,7,-2.45,395,330.84,88.19,4195760.55,3.84,82306,2.21
MKT-07402,2,10.79,260,302.78,54.1,673193.79,3.68,235553,3.77
MKT-07403,2,8.81,104,184.3,85.61,3109852.01,4.8,201097,1.67
MKT-07404,9,11.41,419,137.68,56.47,4827417.92,4.32,412608,2.85
MKT-07405,8,-0.38,297,57.14,94.98,3643946.45,1.6,843229,3.67
MKT-07406,10,6.73,364,65.89,67.92,122279.75,1.1,237973,4.6
MKT-07407,2,10.96,190,410.53,54.42,208087.86,2.3,619063,4.2
MKT-07408,3,5.13,448,190.64,72.91,2798737.66,1.0,665835,3.74
MKT-07409,1,8.84,12,314.38,85.17,2661134.07,1.53,557740,4.72
MKT-07410,10,9.65,244,184.43,73.29,3027848.4,2.39,886521,3.3
MKT-07411,6,6.0,442,167.84,72.48,3057657.43,3.05,461826,4.49
MKT-07412,5,0.68,432,366.66,51.35,3109539.05,2.18,207740,1.28
MKT-07413,7,-2.62,76,51.83,71.18,47696.27,1.65,183843,3.77
MKT-07414,8,-4.78,11,482.73,86.76,3169921.98,4.17,701940,4.51
MKT-07415,5,-3.87,337,339.37,57.22,1239575.96,2.19,729473,3.47
MKT-07416,4,0.96,475,8.52,93.86,1896509.16,4.55,626557,3.03
MKT-07417,6,4.58,383,16.03,66.88,1523240.96,3.62,469781,2.07
MKT-07418,8,13.04,237,94.37,61.78,4611796.47,4.19,852050,1.38
MKT-07419,5,-2.97,166,360.16,68.97,1076041.49,2.56,39392,4.71
MKT-07420,6,2.96,378,388.3,82.0,1367475.23,1.42,365331,2.88
MKT-07421,5,-2.37,136,368.23,56.69,1776639.59,2.47,440095,4.01
MKT-07422,4,13.83,354,268.41,72.75,1939111.53,3.78,259591,2.05
MKT-07423,5,4.76,208,325.23,84.5,194077.1,2.3,815510,1.57
MKT-07424,2,13.62,353,59.81,58.26,4373544.6,4.72,583464,1.21
MKT-07425,9,2.89,392,66.5,84.02,2262900.23,1.68,936144,2.24
MKT-07426,8,-1.33,79,157.41,77.84,422922.47,2.12,364187,4.4
MKT-07427,8,6.36,188,259.92,52.83,1900721.17,2.09,670218,4.22
MKT-07428,1,4.99,234,159.35,50.58,219881.62,3.92,856090,3.16
MKT-07429,5,14.71,347,462.56,94.84,4399314.26,3.5,344654,4.16
MKT-07430,10,14.28,470,376.02,87.73,4384965.74,3.3,263938,3.58
MKT-07431,8,-0.75,490,231.4,85.2,3465511.06,3.05,252403,1.12
MKT-07432,10,5.28,43,294.6,83.93,4031760.54,2.58,995784,1.87
MKT-07433,8,-4.83,220,272.29,86.4,2960235.82,3.49,257699,2.59
MKT-07434,7,0.99,403,349.47,84.95,2930752.94,1.05,789609,1.02
MKT-07435,8,3.5,271,393.18,81.41,4772498.91,3.58,414318,2.96
MKT-07436,5,1.44,366,98.58,57.55,4892466.29,4.57,274898,4.99
MKT-07437,1,-0.13,374,289.79,84.02,2602522.38,1.2,118838,2.98
MKT-07438,6,-4.25,423,95.74,76.7,3778918.21,1.28,988650,2.01
MKT-07439,9,2.8,226,374.77,88.77,390604.4,1.1,749368,4.1
MKT-07440,4,3.14,102,157.79,84.75,2020695.91,2.98,949300,2.44
MKT-07441,5,9.48,328,80.49,88.84,1803811.17,3.16,754073,3.33
MKT-07442,2,-1.98,74,420.51,56.47,116535.3,4.61,644511,2.71
MKT-07443,2,0.8,493,71.08,70.02,581095.72,2.63,564027,2.47
MKT-07444,10,-3.14,368,157.05,63.57,4570104.83,1.08,755944,1.63
MKT-07445,1,8.81,381,21.37,61.65,1367584.26,2.13,653098,4.46
MKT-07446,4,7.67,103,279.48,71.0,512229.65,3.5,492432,2.32
MKT-07447,4,4.36,106,453.48,55.41,529064.25,4.46,482966,4.25
MKT-07448,5,12.48,203,162.07,67.74,2735546.75,3.25,551174,4.12
MKT-07449,6,-0.6,388,248.72,77.57,523064.96,2.49,233701,1.48
MKT-07450,6,10.47,233,128.96,73.55,4117502.89,4.52,450520,4.8
MKT-07451,9,3.16,339,14.61,67.08,1450959.91,4.33,371924,2.61
MKT-07452,2,12.94,431,348.97,82.15,3593095.17,1.84,486549,2.58
MKT-07453,8,6.28,130,491.67,51.42,52396.03,4.63,351348,4.76
MKT-07454,6,0.8,190,12.9,68.06,701883.35,4.21,682307,2.13
MKT-07455,4,7.71,174,267.61,77.82,2551382.75,3.66,457105,2.94
MKT-07456,1,-2.17,122,404.95,58.92,2648494.34,3.41,495136,3.01
MKT-07457,6,9.76,485,97.48,86.04,2057461.79,1.39,144530,3.54
MKT-07458,8,-4.61,163,65.69,51.39,239660.94,4.0,118104,1.13
MKT-07459,4,6.03,308,127.76,68.48,2512979.94,3.11,647283,2.86
MKT-07460,3,5.31,209,428.86,64.52,3423812.36,3.78,734237,3.35
MKT-07461,8,4.86,74,348.88,68.35,4564582.55,1.51,464876,1.77
MKT-07462,9,7.82,216,479.6,84.46,4179118.76,3.97,868310,3.34
MKT-07463,9,2.66,38,455.29,55.64,786680.35,2.1,920620,1.19
MKT-07464,8,1.11,485,158.1,51.56,3701340.46,3.02,819450,1.54
MKT-07465,9,13.83,75,461.22,86.04,2203731.55,4.56,639445,3.77
MKT-07466,4,-2.74,28,327.75,62.97,2178481.73,1.13,900900,2.5
MKT-07467,4,8.62,345,36.02,93.22,3000743.43,4.32,800557,4.1
MKT-07468,9,0.6,50,282.19,67.91,4193553.92,1.23,104043,1.68
MKT-07469,8,-3.38,413,192.33,60.56,1848022.89,1.65,280386,1.94
MKT-07470,10,4.41,369,450.23,65.37,224842.25,1.18,650254,2.11
MKT-07471,8,7.49,234,492.92,80.66,4697461.69,4.76,662485,3.25
MKT-07472,5,1.26,106,365.28,84.01,1359837.79,1.23,556662,1.94
MKT-07473,2,10.67,204,188.96,94.51,885811.28,1.37,327989,4.98
MKT-07474,4,7.18,187,20.54,63.59,1727807.17,1.95,329826,4.77
MKT-07475,8,8.46,235,184.85,86.66,3893625.77,1.46,904192,3.67
MKT-07476,1,7.38,391,492.6,89.19,2779697.94,4.12,336941,1.65
MKT-07477,2,-2.61,77,86.36,85.62,136057.14,1.79,136691,3.79
MKT-07478,8,10.81,121,488.96,78.8,2649417.69,2.37,514611,3.27
MKT-07479,9,-0.3,207,317.13,59.66,3253776.87,2.56,785716,1.86
MKT-07480,2,14.48,47,72.14,69.21,1743311.81,3.9,797351,4.94
MKT-07481,7,-0.36,440,152.59,77.96,4718148.9,2.77,873520,2.87
MKT-07482,8,11.02,102,273.64,57.0,4781420.84,1.69,866577,2.17
MKT-07483,6,12.38,319,43.49,57.53,681760.41,1.13,825677,3.36
MKT-07484,3,6.21,499,217.1,87.89,4757097.52,2.46,133371,4.58
MKT-07485,10,1.2,355,191.67,60.34,3668334.35,3.59,534448,3.02
MKT-07486,8,-4.35,35,350.33,77.52,332982.31,2.45,900571,4.93
MKT-07487,2,3.17,165,399.3,80.76,1806572.8,4.49,445638,4.78
MKT-07488,2,6.88,221,145.17,79.01,3038465.61,3.99,760634,2.95
MKT-07489,3,6.9,427,431.85,66.01,338776.75,4.12,999486,2.3
MKT-07490,1,-4.45,21,151.06,78.16,4066927.61,1.87,39948,4.92
MKT-07491,8,3.05,408,182.06,58.37,3797713.73,2.65,561280,2.35
MKT-07492,2,9.61,329,457.28,73.74,2849461.63,2.8,871594,1.49
MKT-07493,10,12.98,281,121.57,72.15,185443.11,4.38,131130,3.29
MKT-07494,10,12.96,268,367.66,55.27,203832.06,4.86,99722,1.19
MKT-07495,4,5.46,211,358.27,79.31,265121.83,3.84,190680,2.73
MKT-07496,7,2.45,70,198.58,78.67,1427426.7,4.23,89189,1.59
MKT-07497,3,6.56,233,22.26,86.9,1686427.8,1.58,741132,4.02
MKT-07498,3,6.16,413,493.14,60.93,1184849.06,3.38,205971,4.79
MKT-07499,2,-1.87,294,337.44,71.69,3640353.83,2.33,328464,2.01
MKT-07500,10,0.55,334,103.72,73.4,4572085.69,2.93,878362,4.82
MKT-07501,2,10.71,379,130.21,72.33,2278365.31,1.68,59751,2.2
MKT-07502,2,7.79,175,495.97,92.54,1882137.89,2.54,827627,1.25
MKT-07503,8,8.41,86,56.82,92.26,2642815.5,1.26,712064,2.67
MKT-07504,9,1.26,231,96.38,87.07,3616564.59,3.95,432806,4.54
MKT-07505,1,13.89,334,249.46,53.67,3313164.35,1.3,907581,4.96
MKT-07506,10,2.53,340,461.32,73.72,3846668.2,3.56,938574,2.65
MKT-07507,8,2.63,57,191.45,57.62,3108078.15,4.89,966821,1.43
MKT-07508,5,-0.13,193,22.48,78.54,2997114.0,1.77,127555,3.66
MKT-07509,7,10.77,181,191.41,67.13,1765408.52,4.38,491855,2.3
MKT-07510,7,-0.08,434,66.08,87.29,4368754.61,4.35,401655,2.22
MKT-07511,5,9.33,365,398.04,83.7,389576.36,3.38,68121,2.64
MKT-07512,5,-4.57,35,246.06,72.6,1600901.05,3.03,411393,3.98
MKT-07513,2,3.97,23,191.59,74.61,2899908.79,2.7,347366,4.45
MKT-07514,4,7.18,200,160.48,71.11,615049.4,4.65,221555,4.59
MKT-07515,1,-1.65,396,351.82,80.45,4842065.51,4.69,931852,2.6
MKT-07516,1,7.94,480,323.66,58.63,2451306.91,1.61,851270,4.16
MKT-07517,10,0.08,457,473.13,70.38,4147266.33,4.87,496257,2.48
MKT-07518,7,5.21,164,241.55,89.28,2567516.97,4.21,544770,3.93
MKT-07519,4,3.77,28,197.26,74.13,3273727.98,1.84,183940,3.76
MKT-07520,9,5.24,357,10.81,55.79,4048439.69,2.28,632613,2.19
MKT-07521,5,2.62,437,459.68,88.28,2139107.67,1.08,483072,3.93
MKT-07522,9,0.63,129,184.67,54.66,2210086.77,3.03,73566,4.64
MKT-07523,6,11.64,233,76.36,53.33,478474.32,1.43,726570,1.02
MKT-07524,4,1.5,500,362.94,89.77,1742252.32,1.7,847822,2.84
MKT-07525,1,-0.88,345,411.41,63.01,3108754.8,1.92,182755,4.03
MKT-07526,2,-3.17,52,457.87,65.74,2117347.53,2.73,236961,3.82
MKT-07527,10,2.95,57,381.15,86.46,4485269.44,2.12,310737,4.98
MKT-07528,6,2.3,57,191.61,68.67,2027794.88,3.76,362018,4.32
MKT-07529,9,1.81,447,182.17,72.46,4094208.23,1.03,169439,2.16
MKT-07530,5,0.67,368,314.97,55.46,3954678.01,1.07,532743,1.91
MKT-07531,10,9.95,84,11.36,73.14,1711382.49,3.94,252560,4.19
MKT-07532,8,6.15,91,275.61,92.42,198087.57,3.67,524894,2.1
MKT-07533,2,12.26,392,486.21,58.0,204437.22,4.68,368745,1.02
MKT-07534,3,11.9,142,224.45,81.76,3162119.66,2.27,556462,4.51
MKT-07535,3,7.99,27,70.32,56.48,2630937.47,1.03,775022,3.51
MKT-07536,8,9.12,210,408.7,92.55,2554216.15,1.95,724610,4.78
MKT-07537,2,7.37,48,126.93,65.0,2806846.97,4.4,230035,4.28
MKT-07538,9,0.83,461,461.66,92.42,842738.61,3.6,945019,2.92
MKT-07539,10,-0.55,111,458.26,74.63,3044581.8,3.32,185812,4.04
MKT-07540,7,-1.14,296,135.98,55.27,3243439.65,2.94,973904,3.95
MKT-07541,3,10.99,272,378.8,72.11,874391.88,2.17,439287,3.52
MKT-07542,1,7.05,283,320.93,61.89,2938588.11,3.8,179530,3.85
MKT-07543,8,11.49,21,198.65,71.41,2971886.58,1.49,355401,4.3
MKT-07544,8,6.56,153,274.01,89.99,427445.78,2.94,445224,3.82
MKT-07545,1,11.84,430,360.34,72.44,1785466.25,4.54,833719,1.77
MKT-07546,9,-0.42,48,288.84,90.71,4876906.9,1.51,829078,2.99
MKT-07547,5,6.47,318,53.4,52.86,1930622.81,1.24,551832,3.64
MKT-07548,6,-4.27,121,316.27,72.58,4001103.95,3.68,203669,1.6
MKT-07549,10,-3.29,89,113.66,65.0,861623.77,2.51,199175,2.54
MKT-07550,2,3.08,329,134.1,81.77,4827654.47,2.98,526599,2.36
MKT-07551,9,10.75,481,161.21,68.46,747285.04,1.49,882312,2.94
MKT-07552,2,4.85,283,463.75,92.6,1040020.39,3.58,13784,3.17
MKT-07553,4,9.02,294,139.56,55.14,3265855.34,1.04,225314,2.31
MKT-07554,9,3.61,289,179.01,63.52,91494.67,4.52,163393,3.89
MKT-07555,9,9.29,468,356.27,73.23,2019254.1,2.94,350486,4.44
MKT-07556,7,4.02,112,498.31,93.81,4005332.82,1.61,403777,1.53
MKT-07557,8,-2.72,234,182.84,76.03,3851133.87,4.9,238905,4.04
MKT-07558,10,3.44,434,207.61,87.6,4376204.84,2.64,458060,3.23
MKT-07559,9,-2.14,46,203.13,92.03,4787658.01,2.4,333913,1.02
MKT-07560,8,-0.33,264,250.22,65.89,674261.75,3.3,146252,1.42
MKT-07561,6,10.58,320,120.35,90.37,4771823.65,1.03,284399,2.5
MKT-07562,4,-1.36,316,479.7,54.08,489063.39,3.07,523364,1.17
MKT-07563,4,14.58,20,385.87,53.8,1143827.56,4.13,998588,3.84
MKT-07564,9,3.31,328,219.66,68.17,427780.83,1.2,147205,1.91
MKT-07565,7,12.9,482,272.79,81.75,1907740.12,4.78,546979,1.22
MKT-07566,9,5.47,118,260.86,51.26,3314987.96,1.03,428692,3.08
MKT-07567,7,7.31,6,11.19,84.94,4523175.76,1.14,5732,2.59
MKT-07568,5,1.75,395,50.18,70.64,4147036.81,1.76,592955,2.05
MKT-07569,9,-5.0,39,165.04,61.66,4980926.64,2.24,68506,2.18
MKT-07570,7,4.42,23,257.5,71.19,1488452.22,1.15,407884,3.7
MKT-07571,7,-4.29,187,139.27,77.8,3959640.76,3.01,753090,4.17
MKT-07572,4,-3.76,311,423.37,69.29,4580201.67,3.07,185385,2.64
MKT-07573,4,1.49,500,297.27,57.36,596077.82,1.86,215774,2.17
MKT-07574,4,-4.3,61,110.09,91.94,1168115.58,3.2,576759,4.61
MKT-07575,10,12.37,208,71.79,75.79,4328295.04,3.9,538882,4.02
MKT-07576,3,10.45,182,253.77,91.35,4406836.24,2.66,510187,3.0
MKT-07577,8,2.46,290,211.52,75.94,346698.22,4.6,749945,4.89
MKT-07578,1,6.74,255,411.5,64.98,594188.89,2.14,612063,2.65
MKT-07579,7,5.08,312,80.75,68.42,4179579.7,4.14,703176,2.87
MKT-07580,3,13.33,470,163.52,93.53,4941325.13,3.08,105788,4.11
MKT-07581,10,9.55,309,371.66,83.82,3387637.15,1.47,919275,4.41
MKT-07582,9,10.02,106,86.14,75.93,4762030.43,2.28,220201,4.02
MKT-07583,2,9.01,265,149.14,57.18,4178876.8,2.75,456030,2.55
MKT-07584,6,0.44,198,130.24,56.66,4165143.84,1.91,260621,4.55
MKT-07585,6,13.74,292,9.67,78.79,523734.68,1.18,933611,4.84
MKT-07586,9,5.84,402,464.3,62.49,1259788.5,1.42,459089,2.42
MKT-07587,10,13.21,252,400.67,84.2,4353421.66,4.15,663830,2.14
MKT-07588,1,4.07,333,449.34,71.24,837103.23,3.54,394092,4.2
MKT-07589,2,-4.16,295,421.13,75.37,3527931.55,3.12,942846,2.94
MKT-07590,9,10.28,457,211.43,92.78,3808111.61,3.85,176756,2.84
MKT-07591,10,-2.37,171,112.36,71.47,4184185.92,4.88,59962,3.16
MKT-07592,3,5.69,492,190.32,82.49,3919604.01,2.28,387486,1.52
MKT-07593,2,-1.43,43,227.6,91.31,594291.1,3.08,311355,4.46
MKT-07594,3,12.75,468,171.11,50.74,1153235.19,3.19,944593,4.85
MKT-07595,4,3.6,107,356.57,64.37,2501501.55,2.56,58823,3.82
MKT-07596,7,5.23,418,418.1,81.6,4035094.76,3.12,593420,2.78
MKT-07597,3,0.85,348,126.35,58.24,2399001.09,1.44,461459,4.52
MKT-07598,5,5.46,361,287.02,58.96,2298852.11,4.38,838065,4.87
MKT-07599,2,12.43,270,365.29,56.78,2246944.56,4.33,63092,3.94
MKT-07600,9,0.88,94,240.04,67.04,113682.35,1.72,475032,1.41
MKT-07601,10,6.59,384,358.84,65.95,4412738.19,3.74,998575,2.25
MKT-07602,2,13.84,399,287.37,76.44,2045006.5,1.24,763790,4.56
MKT-07603,10,-0.29,71,121.96,56.74,4564455.11,4.43,461252,2.43
MKT-07604,2,-2.94,63,160.96,76.14,4187038.96,2.29,400433,2.38
MKT-07605,3,13.47,225,135.39,76.26,2674896.37,2.31,618984,3.89
MKT-07606,1,4.79,428,20.26,61.82,550087.93,4.12,599425,4.26
MKT-07607,6,-1.35,496,248.33,63.98,3788807.2,1.04,424902,3.52
MKT-07608,2,10.26,26,48.35,90.29,3178067.19,2.22,977703,3.34
MKT-07609,5,12.95,63,330.91,86.84,1965960.1,4.48,251283,3.93
MKT-07610,8,11.82,483,377.63,73.77,2447129.86,1.9,116985,3.76
MKT-07611,2,1.9,431,369.65,63.31,1635296.25,2.42,594654,2.32
MKT-07612,7,2.32,277,141.06,54.13,4375940.02,4.08,137929,4.29
MKT-07613,8,9.63,452,384.48,72.14,1531033.19,2.76,36547,2.69
MKT-07614,4,3.45,53,193.97,66.62,4893410.13,1.91,563410,3.25
MKT-07615,9,3.77,86,495.15,56.41,5483.94,4.83,733153,4.59
MKT-07616,8,-4.45,67,247.45,76.26,4406241.37,4.84,314766,4.13
MKT-07617,7,11.02,415,370.62,79.3,4203804.19,4.34,169078,3.41
MKT-07618,1,-1.53,203,116.75,78.5,3643306.52,2.99,950607,1.37
MKT-07619,2,4.47,177,388.51,68.45,889818.3,4.29,708587,1.93
MKT-07620,5,0.16,411,477.56,58.77,2297986.6,3.59,783572,4.6
MKT-07621,8,7.11,357,323.98,75.45,3314438.19,1.01,6849,2.98
MKT-07622,4,2.15,5,231.02,64.18,1233242.18,4.29,612844,2.93
MKT-07623,9,1.48,129,170.2,92.28,3770673.88,3.79,451825,3.07
MKT-07624,9,-4.43,256,437.54,58.16,590896.28,2.3,652939,1.09
MKT-07625,9,-0.24,336,354.59,52.1,506364.67,2.41,463022,4.35
MKT-07626,3,2.6,485,313.53,94.55,4520918.24,4.7,526023,2.02
MKT-07627,5,9.01,444,125.85,73.72,629959.45,2.33,398699,4.01
MKT-07628,7,4.71,156,402.72,83.77,3822947.09,3.7,354819,1.28
MKT-07629,3,-0.68,436,65.59,52.95,3414899.95,3.61,6247,2.46
MKT-07630,5,-4.18,499,50.24,94.34,1635443.62,3.85,470800,3.11
MKT-07631,10,-0.93,388,247.28,90.17,672326.64,4.13,710185,2.0
MKT-07632,1,-1.26,220,364.62,72.74,2446955.07,2.1,494407,4.26
MKT-07633,3,12.63,264,304.09,52.52,2016047.4,2.68,152186,3.95
MKT-07634,8,8.94,424,170.87,54.17,3799368.17,1.4,646532,1.23
MKT-07635,1,-0.09,284,421.61,52.26,3052714.09,3.02,14937,2.03
MKT-07636,5,0.66,139,333.56,50.21,662053.83,4.0,57844,2.87
MKT-07637,9,-4.12,66,251.1,82.04,648080.54,1.91,410941,2.99
MKT-07638,2,9.76,59,237.66,65.54,1435828.27,3.82,597964,4.28
MKT-07639,3,7.11,412,267.5,66.12,2535520.72,1.31,434814,1.92
MKT-07640,4,13.13,57,142.35,55.46,334349.72,2.42,212101,1.23
MKT-07641,10,5.9,190,174.43,59.04,3682547.83,4.76,390665,3.13
MKT-07642,3,-4.69,162,186.95,66.56,3965512.23,4.16,456310,1.51
MKT-07643,5,4.5,109,176.0,64.17,1350031.77,4.84,753759,2.46
MKT-07644,8,-4.67,5,69.44,53.58,80012.2,3.53,221313,3.86
MKT-07645,2,7.33,323,13.68,68.13,4450173.87,1.24,618092,4.69
MKT-07646,8,-0.12,21,355.51,81.58,935870.11,2.92,501995,4.95
MKT-07647,5,-3.98,211,328.72,83.25,241208.12,4.68,592129,3.45
MKT-07648,9,9.59,23,408.19,66.36,3131581.69,2.29,904451,3.63
MKT-07649,4,6.07,183,498.93,60.44,1594104.03,1.06,622195,2.68
MKT-07650,3,-2.19,105,29.06,59.99,4238348.6,4.87,152537,3.92
MKT-07651,7,-0.31,287,292.61,55.33,1398312.89,1.87,659616,4.3
MKT-07652,10,9.03,487,402.52,62.19,1235344.72,1.89,491345,3.73
MKT-07653,1,-0.09,168,216.36,78.59,2398466.92,1.06,104768,2.83
MKT-07654,8,2.59,493,430.87,51.21,2788063.43,2.61,347370,2.43
MKT-07655,3,8.66,62,468.93,89.35,2364053.82,1.31,461284,3.95
MKT-07656,9,1.76,353,171.63,79.93,4763582.66,2.29,803593,2.54
MKT-07657,8,4.87,456,496.05,80.0,2924737.53,3.27,640156,3.12
MKT-07658,2,5.84,246,484.62,55.1,1040611.27,1.55,230055,1.23
MKT-07659,10,13.96,422,278.02,50.93,976952.47,4.6,606411,4.49
MKT-07660,8,-3.21,31,145.63,69.11,794372.16,1.07,429236,1.46
MKT-07661,3,5.72,264,283.53,50.42,3758082.97,1.87,542622,3.05
MKT-07662,7,6.49,232,279.08,65.99,4888149.82,2.81,710152,1.6
MKT-07663,5,13.5,129,111.94,67.91,974981.92,1.0,157557,4.94
MKT-07664,7,-0.4,215,430.24,51.96,4989850.6,1.29,531695,3.48
MKT-07665,2,11.36,439,413.25,78.39,142141.71,2.87,932485,2.11
MKT-07666,2,-3.52,391,495.38,89.79,4838401.64,2.56,590209,1.57
MKT-07667,4,5.26,310,23.83,86.65,4920194.85,3.27,303938,3.17
MKT-07668,10,9.58,453,460.71,60.33,4059785.33,4.44,40096,4.01
MKT-07669,3,9.54,467,135.76,50.61,4307402.77,2.71,6592,3.93
MKT-07670,5,8.48,225,297.66,77.73,2946664.42,1.16,317618,3.44
MKT-07671,6,8.65,7,35.5,71.83,3487991.03,1.02,770669,4.51
MKT-07672,10,2.69,76,119.91,71.81,375848.68,3.63,342011,4.98
MKT-07673,5,2.64,318,124.18,64.03,4446272.78,2.53,26106,4.46
MKT-07674,4,9.61,43,469.07,59.06,2489155.63,3.08,207456,4.89
MKT-07675,2,-3.9,90,189.31,81.23,3156972.82,3.23,161942,4.95
