Customer_ID,Net_Worth,Annual_Income,Risk_Appetite,Primary_Investment,Secondary_Investment,Savings_Percentage,Debt_to_Income_Ratio,Retirement_Fund,Preferred_Advisor
CUSTW-08218,90602.59,366791.71,High,Gold,Cryptocurrency,35.49,0.87,594639.09,Robo-Advisor
CUSTW-08219,3389322.14,339194.67,High,Mutual Funds,Bonds,5.62,0.59,796089.34,Robo-Advisor
CUSTW-08220,2430944.25,44906.93,Moderate,Mutual Funds,Stocks,12.13,0.09,129629.98,Human Financial Advisor
CUSTW-08221,3759281.17,452599.73,Moderate,Mutual Funds,Gold,10.87,0.4,519588.96,Robo-Advisor
CUSTW-08222,1939197.44,235255.66,High,Mutual Funds,Gold,44.08,0.28,556437.08,None
CUSTW-08223,4927994.79,281097.26,High,Stocks,Gold,8.63,0.52,733506.75,None
CUSTW-08224,2831598.74,140386.24,Moderate,Savings,Bonds,44.59,0.76,499238.63,Robo-Advisor
CUSTW-08225,2611131.54,318043.2,Low,Savings,Bonds,38.98,0.93,998956.55,Robo-Advisor
CUSTW-08226,1480098.58,394948.02,Moderate,Cryptocurrency,Gold,29.04,0.18,174506.06,Human Financial Advisor
CUSTW-08227,1512161.17,445365.0,Moderate,Real Estate,Cryptocurrency,48.35,0.51,715278.57,None
CUSTW-08228,1912701.29,45823.48,Moderate,Stocks,Gold,24.8,0.43,809830.04,None
CUSTW-08229,2371478.31,177690.25,Low,Stocks,Gold,32.21,0.16,161220.7,None
CUSTW-08230,2222652.09,135364.07,Low,Savings,Cryptocurrency,6.33,0.08,511524.06,None
CUSTW-08231,2463446.66,310025.23,Moderate,Cryptocurrency,Savings,19.28,0.78,879463.42,None
CUSTW-08232,2908540.59,278406.28,Moderate,Cryptocurrency,Gold,38.75,0.55,122634.47,Human Financial Advisor
CUSTW-08233,774091.12,184984.3,Low,Gold,Savings,13.28,0.37,824524.91,Human Financial Advisor
CUSTW-08234,3981851.33,348452.8,Low,Stocks,Real Estate,24.03,0.27,263801.28,None
CUSTW-08235,3228674.12,302874.43,High,Bonds,Real Estate,49.4,0.08,722637.25,Human Financial Advisor
CUSTW-08236,2962952.49,194288.23,Low,Real Estate,Gold,25.81,0.98,230329.18,Robo-Advisor
CUSTW-08237,1610088.6,274400.65,Low,Stocks,Savings,18.75,0.11,823159.2,None
CUSTW-08238,3203047.35,406381.52,Low,Real Estate,Savings,44.67,0.78,190573.57,Robo-Advisor
CUSTW-08239,1788551.29,423643.58,Low,Real Estate,Stocks,49.89,0.99,301658.93,None
CUSTW-08240,1329073.47,197640.35,Moderate,Gold,Bonds,39.13,0.81,291586.47,Human Financial Advisor
CUSTW-08241,4528751.68,38103.13,Moderate,Bonds,Stocks,12.66,0.29,88989.78,Human Financial Advisor
CUSTW-08242,992221.24,42458.54,Moderate,Bonds,Mutual Funds,43.09,0.67,193112.73,Robo-Advisor
CUSTW-08243,2207516.85,374684.69,Moderate,Gold,Mutual Funds,32.46,0.83,858084.17,Robo-Advisor
CUSTW-08244,1009139.58,58175.48,Moderate,Real Estate,Cryptocurrency,14.23,0.35,792691.17,Human Financial Advisor
CUSTW-08245,3987059.88,449453.55,Moderate,Bonds,Cryptocurrency,38.65,0.45,377353.29,None
CUSTW-08246,2402017.08,280766.24,High,Savings,Stocks,34.42,0.84,112318.67,Robo-Advisor
CUSTW-08247,4681329.33,151649.64,Low,Real Estate,Bonds,9.45,0.68,522694.26,None
CUSTW-08248,481728.23,266150.64,Low,Mutual Funds,Gold,21.19,0.28,859441.95,None
CUSTW-08249,1004121.76,264148.62,Low,Bonds,Cryptocurrency,29.18,0.07,824970.34,None
CUSTW-08250,4361245.99,479848.63,High,Gold,Real Estate,44.88,0.66,695927.85,Human Financial Advisor
CUSTW-08251,1830051.21,465842.2,High,Bonds,Cryptocurrency,9.78,0.02,742772.68,Robo-Advisor
CUSTW-08252,439474.48,87420.72,Low,Real Estate,Mutual Funds,38.18,0.5,653304.78,None
CUSTW-08253,611704.36,402304.57,Moderate,Stocks,Gold,22.63,0.96,585257.89,Human Financial Advisor
CUSTW-08254,3465373.67,470643.04,Low,Bonds,Real Estate,5.3,0.41,775878.08,Robo-Advisor
CUSTW-08255,2969072.69,344982.09,Moderate,Cryptocurrency,Stocks,19.46,0.29,586154.4,Robo-Advisor
CUSTW-08256,2344120.53,49065.04,Low,Mutual Funds,Savings,6.56,0.63,225996.67,Human Financial Advisor
CUSTW-08257,1558720.11,412200.4,Low,Real Estate,Savings,34.48,0.85,65198.58,Human Financial Advisor
CUSTW-08258,185533.69,454382.07,High,Real Estate,Stocks,21.74,0.5,441483.77,None
CUSTW-08259,1771340.52,276665.59,Moderate,Bonds,Real Estate,18.87,0.04,667617.31,Robo-Advisor
CUSTW-08260,4649803.47,424186.8,Moderate,Savings,Mutual Funds,37.03,0.53,342088.93,None
CUSTW-08261,1261537.36,177946.94,Moderate,Gold,Bonds,47.52,0.73,951961.98,Robo-Advisor
CUSTW-08262,3931206.78,328627.82,Moderate,Gold,Savings,35.14,0.46,209218.19,Robo-Advisor
CUSTW-08263,1997302.18,317285.86,High,Savings,Real Estate,23.11,0.52,92581.06,None
CUSTW-08264,992787.03,43288.7,Moderate,Savings,Gold,49.12,0.22,650371.08,Human Financial Advisor
CUSTW-08265,778337.34,380497.88,Moderate,Gold,Mutual Funds,33.92,0.92,529503.71,Robo-Advisor
CUSTW-08266,774295.63,71653.07,Low,Savings,Gold,36.28,0.94,910134.66,None
CUSTW-08267,1541438.23,389924.85,Moderate,Savings,Stocks,48.92,0.56,928508.37,None
CUSTW-08268,2509394.46,123000.69,Low,Stocks,Mutual Funds,40.71,0.57,212284.67,Robo-Advisor
CUSTW-08269,2176192.59,292488.17,Moderate,Mutual Funds,Savings,7.27,0.22,818471.62,None
CUSTW-08270,4446982.12,445378.28,Moderate,Mutual Funds,Real Estate,10.33,0.65,706586.96,Human Financial Advisor
CUSTW-08271,4646630.33,164234.55,Moderate,Stocks,Bonds,14.77,0.6,937122.73,Human Financial Advisor
CUSTW-08272,2573575.78,100678.29,Low,Real Estate,Mutual Funds,14.81,0.69,293516.51,Robo-Advisor
CUSTW-08273,1042793.44,165420.04,High,Real Estate,Bonds,15.42,0.23,151254.33,Robo-Advisor
CUSTW-08274,4218836.0,478046.53,Moderate,Bonds,Cryptocurrency,13.07,0.43,23492.64,Robo-Advisor
CUSTW-08275,3344859.66,441171.27,Low,Stocks,Savings,36.42,0.71,716726.7,Robo-Advisor
CUSTW-08276,4641345.63,124426.05,High,Savings,Real Estate,27.7,0.21,690591.15,Robo-Advisor
CUSTW-08277,2626021.59,99862.04,Low,Cryptocurrency,Real Estate,48.3,0.9,957952.62,Human Financial Advisor
CUSTW-08278,3568458.45,279628.94,Low,Gold,Savings,27.71,0.44,702773.56,Human Financial Advisor
CUSTW-08279,860226.82,226507.02,Low,Cryptocurrency,Real Estate,33.89,0.25,372280.49,Robo-Advisor
CUSTW-08280,3556346.97,333058.18,Moderate,Gold,Savings,47.21,0.39,945873.76,Robo-Advisor
CUSTW-08281,4438083.35,63463.2,Low,Savings,Cryptocurrency,30.48,0.77,145073.35,Robo-Advisor
CUSTW-08282,932245.75,183215.4,Low,Savings,Bonds,25.95,0.02,423022.3,Human Financial Advisor
CUSTW-08283,4779339.09,56384.52,High,Gold,Savings,48.51,0.95,399928.6,Robo-Advisor
CUSTW-08284,3315977.21,168898.65,High,Savings,Stocks,7.19,0.19,530819.08,None
CUSTW-08285,2258621.52,465912.26,Moderate,Savings,Mutual Funds,33.5,0.46,603625.8,Robo-Advisor
CUSTW-08286,3018789.74,207341.33,Low,Cryptocurrency,Gold,21.04,0.14,21054.13,Robo-Advisor
CUSTW-08287,852979.37,83664.09,High,Stocks,Mutual Funds,40.26,0.36,947351.8,Robo-Advisor
CUSTW-08288,3266934.03,186228.92,Low,Savings,Bonds,28.38,0.7,566788.03,Human Financial Advisor
CUSTW-08289,4462206.22,225487.31,Low,Cryptocurrency,Gold,32.74,0.18,541366.27,Human Financial Advisor
CUSTW-08290,3466423.74,55520.89,Low,Stocks,Savings,17.85,0.65,649775.13,Robo-Advisor
CUSTW-08291,1044639.23,79410.47,Low,Stocks,Real Estate,45.61,0.78,599529.4,Human Financial Advisor
CUSTW-08292,3882386.4,68565.27,Moderate,Real Estate,Cryptocurrency,49.07,0.08,766870.19,Robo-Advisor
CUSTW-08293,3697342.16,210644.02,Moderate,Stocks,Mutual Funds,42.24,0.97,657099.39,None
CUSTW-08294,3453985.22,244121.76,High,Real Estate,Gold,39.81,0.17,758009.94,Human Financial Advisor
CUSTW-08295,4917088.4,363260.68,Moderate,Stocks,Bonds,26.04,0.46,938475.11,None
CUSTW-08296,870050.04,418379.39,Moderate,Real Estate,Stocks,38.41,0.78,249891.16,None
CUSTW-08297,4509924.19,159969.47,High,Real Estate,Mutual Funds,31.93,0.13,444568.53,None
CUSTW-08298,4245910.26,52392.62,High,Gold,Cryptocurrency,35.22,0.37,557494.19,Human Financial Advisor
CUSTW-08299,2602454.13,303764.19,High,Bonds,Savings,47.53,0.95,767396.63,Robo-Advisor
CUSTW-08300,4368077.25,104463.02,Low,Gold,Real Estate,48.02,0.96,380040.72,None
CUSTW-08301,1399284.41,242723.5,Low,Stocks,Savings,21.38,0.89,829619.71,None
CUSTW-08302,2668326.99,462080.1,Moderate,Mutual Funds,Cryptocurrency,6.7,0.95,238833.05,None
CUSTW-08303,2420018.72,403424.5,Low,Gold,Stocks,28.32,0.2,936503.61,Human Financial Advisor
CUSTW-08304,2023318.2,442942.09,Low,Real Estate,Savings,42.6,0.23,364182.49,Robo-Advisor
CUSTW-08305,2983849.73,80558.86,Low,Cryptocurrency,Real Estate,36.77,0.19,63247.92,None
CUSTW-08306,1281540.27,297428.86,High,Cryptocurrency,Gold,23.36,0.02,282084.54,None
CUSTW-08307,1424960.8,439730.4,Moderate,Bonds,Stocks,14.99,0.56,641314.0,Human Financial Advisor
CUSTW-08308,3321691.46,302693.46,Low,Bonds,Real Estate,33.57,0.93,658384.61,None
CUSTW-08309,218821.36,329983.51,Moderate,Bonds,Gold,6.56,0.69,21166.83,Robo-Advisor
CUSTW-08310,1727611.97,42761.86,Moderate,Gold,Bonds,14.13,0.14,976851.24,Human Financial Advisor
CUSTW-08311,3311997.73,491455.53,High,Bonds,Gold,46.3,0.47,866611.51,Robo-Advisor
CUSTW-08312,4531495.26,207060.41,High,Savings,Real Estate,7.18,0.97,91757.9,None
CUSTW-08313,308289.59,374658.0,Moderate,Mutual Funds,Real Estate,20.18,0.53,686117.05,None
CUSTW-08314,4542101.26,188729.05,Moderate,Savings,Bonds,34.52,0.33,916361.78,Human Financial Advisor
CUSTW-08315,1352970.91,442935.51,Moderate,Bonds,Mutual Funds,31.17,0.67,691726.44,None
CUSTW-08316,2511228.74,204641.67,Moderate,Bonds,Gold,22.87,0.43,108683.31,Robo-Advisor
CUSTW-08317,98089.49,280952.91,Low,Gold,Cryptocurrency,35.69,0.28,884318.52,Robo-Advisor
CUSTW-08318,2593540.99,359228.5,High,Mutual Funds,Savings,23.48,0.67,90216.94,Robo-Advisor
CUSTW-08319,4456756.59,317453.42,Moderate,Savings,Stocks,10.64,0.78,151522.07,Human Financial Advisor
CUSTW-08320,3975313.02,215215.64,Low,Gold,Stocks,11.72,0.87,967004.42,Human Financial Advisor
CUSTW-08321,1492746.57,91424.01,Moderate,Cryptocurrency,Savings,10.99,0.27,442838.0,Robo-Advisor
CUSTW-08322,255751.42,480525.75,Low,Real Estate,Gold,28.21,0.81,153716.06,Human Financial Advisor
CUSTW-08323,232064.64,92631.44,Moderate,Bonds,Cryptocurrency,9.73,0.6,380222.56,Human Financial Advisor
CUSTW-08324,4327378.82,44206.85,High,Bonds,Stocks,35.81,0.57,931871.64,Robo-Advisor
CUSTW-08325,2492753.41,354865.69,Moderate,Real Estate,Stocks,22.47,0.45,31989.67,Human Financial Advisor
CUSTW-08326,3268348.06,151935.9,High,Bonds,Savings,17.93,0.32,867680.95,Robo-Advisor
CUSTW-08327,4140049.22,331808.49,High,Real Estate,Stocks,32.91,0.56,855258.92,Robo-Advisor
CUSTW-08328,1958421.11,86168.95,Moderate,Stocks,Bonds,28.92,0.06,124739.36,Human Financial Advisor
CUSTW-08329,4811403.73,119911.87,High,Savings,Gold,24.21,0.03,79483.68,None
CUSTW-08330,3494605.26,414012.99,High,Real Estate,Stocks,33.69,0.81,515337.11,Robo-Advisor
CUSTW-08331,349572.96,156484.4,High,Bonds,Gold,9.17,0.49,569783.97,None
CUSTW-08332,2344843.76,249249.38,Moderate,Bonds,Savings,48.22,0.14,270786.69,Robo-Advisor
CUSTW-08333,1085998.9,360756.0,High,Bonds,Gold,38.65,0.36,68648.79,Robo-Advisor
CUSTW-08334,486626.87,340764.14,Low,Stocks,Bonds,47.1,0.79,836992.88,Robo-Advisor
CUSTW-08335,3029800.1,118002.74,Low,Mutual Funds,Gold,5.2,0.32,852713.75,None
CUSTW-08336,2252432.68,264958.48,High,Real Estate,Gold,22.31,0.52,883437.62,Robo-Advisor
CUSTW-08337,453018.94,113308.97,High,Gold,Cryptocurrency,7.99,0.49,956851.27,Robo-Advisor
CUSTW-08338,3949473.94,161065.02,Low,Cryptocurrency,Savings,10.67,0.16,150539.34,Human Financial Advisor
CUSTW-08339,3317629.93,188034.59,Low,Bonds,Savings,7.64,0.46,192657.01,None
CUSTW-08340,1048455.65,384819.53,High,Real Estate,Gold,8.56,1.0,526889.1,Robo-Advisor
CUSTW-08341,2056470.82,459782.81,Moderate,Bonds,Real Estate,42.88,0.46,912964.34,Human Financial Advisor
CUSTW-08342,1614499.87,437113.85,Moderate,Bonds,Gold,27.73,0.4,755296.35,Robo-Advisor
CUSTW-08343,1254309.94,175620.32,High,Bonds,Savings,5.22,0.87,438020.48,Human Financial Advisor
CUSTW-08344,1024354.39,386294.13,High,Gold,Savings,25.0,0.27,864076.3,None
CUSTW-08345,1005069.68,406044.62,Moderate,Real Estate,Savings,9.17,0.97,736122.22,None
CUSTW-08346,1951048.72,420856.59,Low,Cryptocurrency,Savings,27.01,0.5,727715.32,Human Financial Advisor
CUSTW-08347,1911084.81,185018.54,Moderate,Mutual Funds,Real Estate,29.6,0.25,829181.91,Robo-Advisor
CUSTW-08348,2479875.14,140183.94,Moderate,Mutual Funds,Gold,40.91,0.12,442638.84,Robo-Advisor
CUSTW-08349,3539902.42,262618.1,Moderate,Mutual Funds,Stocks,15.78,0.44,304252.41,Robo-Advisor
CUSTW-08350,2327803.69,294726.31,Moderate,Mutual Funds,Gold,14.26,0.55,165495.08,Robo-Advisor
CUSTW-08351,3596253.29,148427.37,Low,Bonds,Cryptocurrency,47.69,0.77,681437.59,None
CUSTW-08352,3462351.32,164023.01,Low,Mutual Funds,Savings,35.66,0.12,221713.69,Human Financial Advisor
CUSTW-08353,2072043.57,52927.64,Moderate,Savings,Real Estate,10.57,0.15,10958.62,None
CUSTW-08354,2233922.76,440366.8,Low,Gold,Real Estate,16.82,0.21,149227.0,None
CUSTW-08355,3710283.31,247669.69,Low,Bonds,Stocks,5.37,0.43,125054.66,None
CUSTW-08356,4347784.89,350829.98,Moderate,Mutual Funds,Bonds,18.49,0.19,376271.27,Human Financial Advisor
CUSTW-08357,4610401.73,479706.35,High,Cryptocurrency,Savings,39.31,0.18,504053.25,Robo-Advisor
CUSTW-08358,233540.53,87778.66,Moderate,Cryptocurrency,Bonds,16.84,0.89,343957.42,None
CUSTW-08359,3072203.99,248278.71,High,Savings,Real Estate,13.52,0.83,896417.35,None
CUSTW-08360,1702558.73,212772.51,High,Stocks,Real Estate,43.51,0.19,438064.77,Robo-Advisor
CUSTW-08361,2911053.18,245131.57,Low,Stocks,Real Estate,5.88,0.27,461469.39,Human Financial Advisor
CUSTW-08362,623266.84,91859.08,High,Stocks,Cryptocurrency,22.44,0.92,831359.09,Human Financial Advisor
CUSTW-08363,1208279.17,153920.24,Moderate,Real Estate,Mutual Funds,12.12,0.19,659810.59,Robo-Advisor
CUSTW-08364,1755425.53,266460.88,High,Mutual Funds,Real Estate,46.58,0.97,750393.27,None
CUSTW-08365,4814190.31,412920.14,Low,Bonds,Savings,15.04,0.9,639369.74,Human Financial Advisor
CUSTW-08366,3798512.18,84719.24,Moderate,Cryptocurrency,Stocks,19.51,0.37,624685.37,None
CUSTW-08367,4823136.81,114470.52,Low,Bonds,Real Estate,13.55,0.69,89093.05,Robo-Advisor
CUSTW-08368,2393305.25,462809.54,Moderate,Gold,Real Estate,13.48,0.02,731765.55,Human Financial Advisor
CUSTW-08369,1407385.97,356732.97,Moderate,Stocks,Mutual Funds,19.07,0.91,104715.76,Human Financial Advisor
CUSTW-08370,1505596.09,136073.87,High,Gold,Savings,35.42,0.38,719690.31,Robo-Advisor
CUSTW-08371,566891.68,52074.0,Moderate,Bonds,Stocks,38.49,0.92,345935.12,Robo-Advisor
CUSTW-08372,2775085.89,415011.63,Low,Savings,Stocks,24.0,0.8,674443.6,Robo-Advisor
CUSTW-08373,1717126.5,474318.48,High,Gold,Bonds,49.17,0.49,437465.0,None
CUSTW-08374,4831339.66,149686.49,High,Mutual Funds,Savings,5.05,0.75,973498.46,None
CUSTW-08375,4945761.48,271651.02,High,Real Estate,Mutual Funds,37.2,0.66,413207.09,Robo-Advisor
CUSTW-08376,2259740.21,421180.59,High,Gold,Cryptocurrency,35.27,0.78,378322.94,Human Financial Advisor
CUSTW-08377,4860724.24,295337.23,Low,Savings,Mutual Funds,48.07,0.48,611189.36,None
CUSTW-08378,4285289.25,179003.34,Moderate,Bonds,Mutual Funds,40.58,0.99,504790.95,None
CUSTW-08379,1162554.35,161196.68,Moderate,Cryptocurrency,Gold,6.97,0.64,969012.51,None
CUSTW-08380,981348.93,362584.05,Moderate,Bonds,Cryptocurrency,9.68,0.64,165193.49,Human Financial Advisor
CUSTW-08381,268081.73,68090.85,Moderate,Bonds,Stocks,22.65,0.49,468655.69,Human Financial Advisor
CUSTW-08382,576247.69,245050.93,High,Gold,Cryptocurrency,6.42,0.41,467987.15,Robo-Advisor
CUSTW-08383,543049.92,448590.69,High,Mutual Funds,Stocks,48.53,0.75,246591.04,Robo-Advisor
CUSTW-08384,4606233.68,108836.67,High,Savings,Bonds,48.23,0.81,779333.13,None
CUSTW-08385,2264307.21,310862.42,High,Real Estate,Cryptocurrency,32.09,0.54,590016.65,Human Financial Advisor
CUSTW-08386,2063659.83,442688.25,Low,Bonds,Savings,49.69,0.86,540277.9,Robo-Advisor
CUSTW-08387,315403.25,252089.16,Low,Stocks,Real Estate,31.4,0.28,899495.72,None
CUSTW-08388,1487586.92,444229.38,High,Bonds,Mutual Funds,31.3,0.94,936580.4,Human Financial Advisor
CUSTW-08389,3446550.98,229599.33,Low,Real Estate,Bonds,41.13,0.93,655778.22,Robo-Advisor
CUSTW-08390,3072824.33,205057.82,Moderate,Gold,Bonds,36.96,0.03,217222.07,None
CUSTW-08391,1133114.51,39099.19,High,Gold,Savings,33.29,0.85,786593.22,Human Financial Advisor
CUSTW-08392,1546088.82,145616.25,Low,Gold,Savings,29.46,0.52,240406.36,Robo-Advisor
CUSTW-08393,1579223.86,161263.03,Moderate,Gold,Savings,28.35,0.67,59550.47,Human Financial Advisor
CUSTW-08394,2408661.87,436173.52,High,Mutual Funds,Cryptocurrency,23.78,0.28,961766.03,None
CUSTW-08395,461305.13,239097.14,Moderate,Gold,Real Estate,46.62,0.68,562361.72,None
CUSTW-08396,4085380.33,271319.66,Low,Mutual Funds,Real Estate,14.77,0.46,597298.92,Robo-Advisor
CUSTW-08397,1387127.97,487242.47,Low,Mutual Funds,Real Estate,10.76,0.6,850787.88,Robo-Advisor
CUSTW-08398,4451489.04,236000.3,Moderate,Stocks,Mutual Funds,24.51,0.11,625766.27,Human Financial Advisor
CUSTW-08399,1142887.3,78667.28,Low,Stocks,Mutual Funds,32.08,0.5,413435.95,Robo-Advisor
CUSTW-08400,1961897.86,415667.95,Low,Stocks,Cryptocurrency,9.85,0.57,683940.24,Human Financial Advisor
CUSTW-08401,1838931.79,148231.12,Moderate,Stocks,Savings,17.13,0.6,65268.48,Robo-Advisor
CUSTW-08402,2994418.87,119848.38,Moderate,Mutual Funds,Real Estate,26.8,0.44,520315.77,None
CUSTW-08403,4092622.81,151461.61,Low,Gold,Mutual Funds,14.6,0.2,72330.13,Human Financial Advisor
CUSTW-08404,4249234.92,371841.15,Moderate,Real Estate,Gold,27.16,0.45,942492.25,None
CUSTW-08405,2987388.78,259221.37,Low,Mutual Funds,Cryptocurrency,21.78,0.83,222404.93,None
CUSTW-08406,4081609.95,53148.08,Low,Bonds,Mutual Funds,35.12,0.56,569807.17,Robo-Advisor
CUSTW-08407,1769878.19,156285.15,High,Real Estate,Bonds,17.61,0.05,14726.77,Human Financial Advisor
CUSTW-08408,2995750.7,210023.23,High,Real Estate,Bonds,28.0,0.9,842780.22,Robo-Advisor
CUSTW-08409,3408166.24,41147.54,Moderate,Savings,Bonds,8.55,0.44,335086.71,None
CUSTW-08410,4099314.69,331667.03,Moderate,Gold,Savings,41.59,0.94,340681.74,Robo-Advisor
CUSTW-08411,742935.1,306893.08,Moderate,Cryptocurrency,Mutual Funds,22.28,0.23,850893.3,None
CUSTW-08412,3776308.32,223654.34,High,Real Estate,Savings,7.14,0.44,176368.84,None
CUSTW-08413,3709611.47,293297.04,Low,Savings,Bonds,12.5,0.89,656416.59,Human Financial Advisor
CUSTW-08414,1808515.41,82301.99,Moderate,Gold,Savings,11.88,0.45,182446.34,None
CUSTW-08415,2086669.17,199823.86,Low,Mutual Funds,Stocks,29.58,0.47,333638.32,Human Financial Advisor
CUSTW-08416,4712066.95,348394.55,High,Real Estate,Bonds,47.64,0.08,6288.12,Human Financial Advisor
CUSTW-08417,4154130.19,257853.48,Low,Bonds,Real Estate,19.76,0.49,873195.02,Human Financial Advisor
CUSTW-08418,1303976.46,182214.61,High,Real Estate,Savings,47.73,0.09,574679.06,Robo-Advisor
CUSTW-08419,319501.68,250966.89,High,Cryptocurrency,Real Estate,5.76,0.6,955218.92,None
CUSTW-08420,4083086.6,251366.01,Low,Real Estate,Cryptocurrency,44.64,0.31,845957.99,None
CUSTW-08421,779154.26,406357.43,High,Bonds,Mutual Funds,17.78,0.79,32047.0,Robo-Advisor
CUSTW-08422,2126688.63,138631.82,Moderate,Mutual Funds,Cryptocurrency,35.9,0.64,393721.89,Human Financial Advisor
CUSTW-08423,3368491.69,95189.7,Low,Savings,Mutual Funds,24.45,0.63,922983.59,Robo-Advisor
CUSTW-08424,536731.16,184054.59,Low,Gold,Real Estate,26.55,0.74,706780.91,Human Financial Advisor
CUSTW-08425,2693851.23,347286.3,High,Cryptocurrency,Gold,43.58,0.6,821227.76,None
CUSTW-08426,2549064.11,367200.31,High,Real Estate,Cryptocurrency,28.97,0.05,364688.39,None
CUSTW-08427,1393138.01,48930.44,Low,Real Estate,Gold,38.82,0.95,918884.56,Robo-Advisor
CUSTW-08428,1297907.59,437212.52,Low,Gold,Savings,10.95,0.35,944265.06,None
CUSTW-08429,4615631.44,117461.79,Low,Stocks,Gold,28.36,0.05,621213.66,Robo-Advisor
CUSTW-08430,1545064.74,133674.51,Low,Real Estate,Mutual Funds,15.35,1.0,381634.38,None
CUSTW-08431,1129324.34,147595.28,Low,Cryptocurrency,Savings,6.65,0.11,495730.36,None
CUSTW-08432,3593479.69,386595.77,High,Real Estate,Gold,15.49,0.08,168739.31,Human Financial Advisor
CUSTW-08433,2754799.48,356926.3,High,Bonds,Cryptocurrency,25.73,0.42,492631.35,None
CUSTW-08434,1484362.31,164761.41,High,Gold,Bonds,15.65,0.61,631732.54,Human Financial Advisor
CUSTW-08435,1080918.96,328867.42,High,Savings,Real Estate,49.28,0.38,964934.51,Robo-Advisor
CUSTW-08436,302660.36,345078.3,Low,Real Estate,Cryptocurrency,44.26,0.66,540889.22,None
CUSTW-08437,3156311.68,249055.09,Low,Stocks,Savings,37.27,0.86,939360.94,Robo-Advisor
CUSTW-08438,3968646.52,146921.8,High,Stocks,Real Estate,44.99,0.78,584059.8,None
CUSTW-08439,2264333.53,167256.61,Low,Savings,Real Estate,28.2,0.38,407116.46,Human Financial Advisor
CUSTW-08440,4524016.16,451602.41,High,Real Estate,Gold,21.7,0.56,764497.97,Robo-Advisor
CUSTW-08441,1702805.35,267734.87,High,Savings,Cryptocurrency,42.88,0.37,53132.75,None
CUSTW-08442,3984898.93,119237.95,Moderate,Bonds,Cryptocurrency,48.04,0.62,107839.03,Human Financial Advisor
CUSTW-08443,2138882.7,439293.81,High,Gold,Stocks,14.81,0.34,520600.23,None
CUSTW-08444,471117.21,336184.2,Moderate,Mutual Funds,Cryptocurrency,9.27,0.29,241425.94,Human Financial Advisor
CUSTW-08445,4799642.14,207087.57,High,Savings,Mutual Funds,37.6,0.3,905142.29,None
CUSTW-08446,1116401.11,310838.55,High,Real Estate,Cryptocurrency,28.13,0.11,95859.67,Robo-Advisor
CUSTW-08447,702595.06,342878.49,Low,Cryptocurrency,Stocks,29.22,0.46,562347.87,Robo-Advisor
CUSTW-08448,1629693.57,174579.81,Moderate,Stocks,Gold,28.01,0.27,380080.82,Robo-Advisor
CUSTW-08449,3656872.58,84992.32,Low,Stocks,Cryptocurrency,47.9,0.3,324410.34,Human Financial Advisor
CUSTW-08450,1877292.12,91352.39,Moderate,Real Estate,Cryptocurrency,10.83,0.12,225844.26,Human Financial Advisor
CUSTW-08451,760279.07,340015.18,Moderate,Savings,Cryptocurrency,34.92,0.26,407102.49,Robo-Advisor
CUSTW-08452,2888741.23,224756.58,Low,Real Estate,Cryptocurrency,12.26,0.51,837072.85,None
CUSTW-08453,4888838.89,396376.32,High,Real Estate,Mutual Funds,33.03,0.89,136852.69,Robo-Advisor
CUSTW-08454,861440.29,120014.75,Moderate,Gold,Real Estate,14.23,0.5,779780.02,None
CUSTW-08455,2198818.27,44103.42,Moderate,Gold,Mutual Funds,31.78,0.72,586656.86,None
CUSTW-08456,1977192.78,268600.82,High,Stocks,Bonds,23.29,0.65,769127.25,Human Financial Advisor
