customer_id,age,income,employment_status,credit_score,existing_loans,loan_amount_requested,loan_purpose,loan_approval_status,debt_to_income_ratio,loan_interest_rate,loan_term,default_risk
55ce69e3,39,61725,Full-time,583,2,196968,Personal,Approved,0.32,3.03,24,Low
ecac2d25,49,92162,Full-time,674,0,261891,Home,Approved,0.39,3.19,12,Low
1621bafc,47,26594,Part-time,733,0,473117,Home,Approved,0.61,11.79,24,Medium
d62efbf3,18,32954,Full-time,707,0,491007,Car,Rejected,0.22,8.41,48,Medium
43566c47,22,79808,Full-time,336,1,218730,Education,Rejected,0.57,14.2,24,High
089e7478,45,55783,Unemployed,466,2,122920,Home,Approved,0.32,2.77,360,Low
034643b0,27,92279,Self-employed,789,4,209401,Business,Approved,0.22,6.35,240,Low
3e4ff4ea,50,51188,Part-time,826,0,486646,Car,Pending,0.21,14.81,48,High
fe73a3df,50,107792,Part-time,788,1,286337,Home,Approved,0.49,8.47,120,Low
aa3bc92a,38,26794,Unemployed,837,2,210404,Business,Pending,0.5,3.83,24,Medium
14342480,31,110344,Unemployed,510,4,168350,Home,Approved,0.24,8.41,24,Low
350e4a71,63,98097,Full-time,569,1,301322,Education,Rejected,0.22,12.39,360,Low
bca7fdcb,24,141506,Unemployed,772,1,391935,Education,Rejected,0.34,13.27,60,Low
c298802d,68,47532,Part-time,798,2,162378,Car,Rejected,0.44,11.47,240,Medium
a5b9b828,38,48248,Full-time,475,3,231987,Business,Approved,0.56,7.71,360,Medium
7c6047e1,47,66374,Full-time,610,2,211244,Education,Approved,0.33,7.73,36,High
0ab5d33f,69,110147,Self-employed,548,0,90663,Home,Approved,0.34,13.73,180,High
c1d4a705,50,29563,Self-employed,692,3,362801,Home,Approved,0.66,12.45,48,High
368753b2,45,95128,Full-time,438,1,233889,Education,Rejected,0.73,9.65,36,Medium
1b4f4ed8,51,31466,Self-employed,486,2,61958,Home,Approved,0.32,4.16,12,Medium
3dc26213,28,77175,Part-time,702,0,357945,Home,Approved,0.41,8.68,180,Medium
7fd3d6ce,57,82665,Unemployed,754,5,97784,Business,Approved,0.49,7.78,12,Medium
072d01e5,62,95007,Part-time,536,1,380113,Personal,Rejected,0.79,7.86,60,Medium
cba60495,29,32377,Self-employed,469,2,112742,Home,Rejected,0.28,14.97,36,High
16efe48a,62,106844,Unemployed,488,3,460000,Business,Rejected,0.35,13.09,48,Low
e5ed9b64,31,93178,Unemployed,500,2,63594,Education,Approved,0.14,10.1,24,High
dcbab343,29,149436,Self-employed,744,2,274442,Personal,Approved,0.75,13.96,120,High
91dfab34,60,97289,Part-time,620,5,70175,Car,Approved,0.65,7.48,180,Low
5314dbb8,29,145842,Part-time,825,3,251767,Education,Approved,0.79,13.75,60,Medium
d905bcdb,40,80763,Self-employed,619,0,83643,Education,Approved,0.3,9.76,60,Low
bf06bd9a,21,95678,Unemployed,315,1,329834,Education,Approved,0.16,13.23,60,Low
8ab3d677,56,39126,Unemployed,500,3,136594,Education,Pending,0.61,2.82,12,High
8b9163a6,45,131510,Self-employed,455,2,67204,Personal,Rejected,0.73,2.94,120,Low
aec56f89,38,135698,Part-time,596,0,232055,Business,Rejected,0.69,4.99,240,Low
de84b796,47,71322,Full-time,685,2,138029,Home,Rejected,0.19,6.39,240,Low
13a8243f,18,107808,Part-time,749,1,191732,Home,Approved,0.45,2.92,240,Low
ff05ecd7,64,57781,Unemployed,578,2,242133,Business,Rejected,0.41,5.36,120,High
950b86bf,51,80670,Unemployed,667,4,150858,Education,Approved,0.7,7.49,360,High
1a7d03cb,27,32134,Part-time,791,4,326997,Home,Rejected,0.38,4.42,24,High
ccfcd4c5,41,113533,Full-time,785,0,390223,Car,Approved,0.18,8.84,48,High
d8a35762,25,79109,Unemployed,350,0,219726,Education,Approved,0.76,8.66,36,Low
00d0b95a,21,141824,Self-employed,430,3,255411,Home,Approved,0.61,7.13,48,Medium
032eafb0,51,143222,Part-time,667,2,65527,Business,Rejected,0.77,10.92,180,High
b2d02382,42,147612,Self-employed,381,5,353457,Home,Rejected,0.48,14.01,36,Low
f4c63803,55,137244,Part-time,788,4,241039,Personal,Rejected,0.62,7.29,12,Low
67229e12,27,78462,Part-time,502,5,484957,Home,Approved,0.39,5.1,48,Medium
2ae0c1b1,63,53747,Full-time,586,2,254650,Home,Approved,0.4,11.63,36,Low
80534681,44,22010,Unemployed,552,2,407134,Home,Pending,0.43,11.86,12,Medium
6c219419,19,71143,Part-time,587,0,98655,Business,Approved,0.6,2.95,180,High
0f2e6590,29,39746,Self-employed,561,3,443991,Home,Approved,0.38,11.59,60,Low
6848192a,59,60245,Self-employed,512,3,418307,Car,Approved,0.21,3.92,12,Medium
0ccb97f1,50,127544,Unemployed,841,2,260683,Education,Approved,0.53,14.87,12,Low
4a51bf96,65,33759,Full-time,311,5,213152,Car,Approved,0.18,12.59,12,Low
0fcac855,49,84903,Part-time,548,0,296107,Car,Approved,0.48,10.4,120,Medium
98498f1d,60,142410,Part-time,334,4,84588,Education,Rejected,0.29,3.94,240,Low
2c4d425d,68,68246,Unemployed,390,2,40437,Home,Rejected,0.6,8.71,48,Medium
ca4889bb,19,78947,Self-employed,314,2,274284,Education,Rejected,0.75,12.73,180,Low
1b6044d6,69,36258,Full-time,805,3,297189,Business,Approved,0.14,5.72,240,Low
21da0693,32,120477,Unemployed,416,0,299112,Car,Approved,0.36,5.2,48,Medium
af16875a,25,73298,Unemployed,332,5,26138,Education,Rejected,0.24,2.55,180,High
069575d6,58,123656,Self-employed,682,4,413996,Business,Approved,0.12,3.45,12,Medium
9321e32e,39,80596,Full-time,849,1,392801,Personal,Rejected,0.24,4.81,360,Low
6194ca58,67,124077,Unemployed,764,5,143938,Education,Approved,0.11,9.73,24,Low
65d68182,41,21673,Self-employed,430,1,191560,Car,Approved,0.32,13.35,180,Medium
a4a701ad,48,43217,Self-employed,714,4,496630,Home,Approved,0.16,8.49,24,Low
ccf9f0f7,59,62842,Full-time,627,4,152554,Personal,Approved,0.49,14.72,180,High
b3cdbd7a,46,117891,Part-time,418,1,40121,Business,Approved,0.29,13.34,48,Low
a19818c4,50,93247,Full-time,809,4,346389,Personal,Approved,0.45,9.3,12,High
5c26e933,32,97439,Part-time,822,5,208832,Business,Approved,0.59,12.67,24,High
8b72d572,35,131619,Unemployed,792,5,107666,Education,Approved,0.6,5.16,24,Medium
405493ca,51,125564,Part-time,641,0,384076,Business,Rejected,0.32,6.29,24,Medium
60a502fa,27,132003,Self-employed,325,1,22811,Personal,Approved,0.23,12.9,12,Medium
88b3b4eb,66,141840,Part-time,526,5,99438,Home,Approved,0.32,10.69,48,Medium
d97d0802,47,99371,Unemployed,788,2,8423,Business,Rejected,0.5,10.78,360,Medium
0ea5e6da,26,100069,Full-time,333,4,105743,Personal,Approved,0.19,12.59,240,High
5e27a3c2,55,118790,Part-time,436,4,235959,Education,Approved,0.43,3.67,360,Low
9a77bf87,33,122752,Unemployed,691,4,421116,Home,Approved,0.48,7.45,48,Low
926a15e3,37,34616,Self-employed,826,1,405230,Education,Approved,0.15,14.7,240,Low
65d2c4e1,46,122203,Unemployed,800,0,236162,Education,Pending,0.5,4.44,36,Low
7d2baa97,41,36719,Self-employed,780,5,182169,Education,Approved,0.68,7.28,48,Medium
63500893,62,146403,Unemployed,587,4,193319,Personal,Approved,0.12,11.25,12,High
65a75671,67,21717,Part-time,816,4,182261,Education,Rejected,0.24,12.93,120,Medium
20ceddec,70,68855,Self-employed,737,3,444303,Car,Approved,0.43,14.21,180,Medium
860aa463,63,65026,Full-time,714,5,395463,Personal,Approved,0.35,4.41,12,Medium
5f82ca73,50,105989,Full-time,762,2,86131,Personal,Rejected,0.69,6.54,48,Low
5109ea14,44,101844,Self-employed,791,5,128044,Personal,Approved,0.11,9.87,12,Medium
39b8aee3,28,146101,Full-time,423,1,374293,Home,Approved,0.61,11.66,120,Low
ef035a6f,60,97685,Part-time,333,1,140500,Personal,Rejected,0.36,4.01,360,Medium
800de896,37,73287,Self-employed,769,3,76664,Home,Approved,0.51,11.82,60,Medium
9d5f7325,19,90133,Self-employed,542,3,342436,Home,Approved,0.58,14.49,60,Low
9072bf07,53,74432,Self-employed,534,2,344171,Car,Approved,0.34,13.25,36,Low
d02aba63,63,43977,Part-time,379,3,88333,Personal,Rejected,0.52,11.73,360,High
883bd9ae,50,114301,Part-time,522,5,37029,Personal,Rejected,0.57,7.7,12,High
9a1fb392,66,135216,Part-time,710,1,70553,Home,Approved,0.45,11.61,180,Low
c8fbb49f,57,120063,Full-time,653,0,324331,Business,Approved,0.11,11.5,240,High
aff85899,24,123211,Self-employed,301,2,161469,Personal,Rejected,0.47,2.61,24,Low
3b4f1e11,27,128931,Part-time,697,3,53683,Education,Approved,0.23,6.45,240,Low
904b5e0f,18,114526,Part-time,663,0,360057,Personal,Rejected,0.53,13.29,12,Low
d6f99747,54,69203,Self-employed,617,1,142996,Personal,Approved,0.12,11.85,48,Low
4d6e570a,56,100875,Full-time,810,0,264379,Home,Approved,0.25,8.03,240,High
2184c5bf,65,116423,Self-employed,442,1,268830,Personal,Approved,0.7,9.87,12,Medium
cd8caa0d,53,120789,Unemployed,812,1,79592,Education,Pending,0.34,2.85,120,High
0891a049,41,70821,Part-time,568,1,179098,Personal,Rejected,0.26,8.37,360,High
8449a458,18,98706,Full-time,591,3,477906,Home,Approved,0.71,5.38,180,Low
c7ef5504,24,68968,Full-time,665,4,206752,Personal,Approved,0.34,8.92,240,High
983709cd,35,48341,Unemployed,311,0,46886,Car,Rejected,0.49,5.86,24,Low
fada442c,64,120133,Self-employed,777,5,456379,Personal,Approved,0.35,12.44,240,Low
87ba30be,67,117933,Unemployed,617,2,12122,Home,Approved,0.32,8.09,24,Low
868b48ec,61,75809,Part-time,723,3,131836,Home,Pending,0.51,13.28,36,Low
aeddaaef,48,117256,Full-time,661,5,145220,Business,Approved,0.31,11.87,36,Low
e6b6f223,39,76474,Self-employed,481,0,106955,Home,Rejected,0.77,2.94,120,High
69118403,64,37816,Self-employed,320,3,83975,Business,Approved,0.44,9.6,120,Low
401c2ebc,32,31369,Full-time,839,5,359119,Car,Rejected,0.48,8.79,12,Low
8ff949dc,61,134837,Self-employed,656,1,385777,Car,Approved,0.47,11.44,48,Medium
211eb86d,59,108411,Full-time,691,3,82524,Personal,Approved,0.32,10.11,240,Low
0c6ecb66,67,61104,Self-employed,480,0,379480,Home,Rejected,0.14,11.39,24,Low
b43926a7,21,43631,Full-time,719,3,132558,Business,Approved,0.4,3.53,60,Low
4155516d,40,99756,Unemployed,757,5,444473,Home,Pending,0.51,12.22,240,Low
b2b9cc6f,22,141777,Self-employed,549,2,496053,Home,Rejected,0.65,6.16,180,Low
aae4a891,33,105665,Unemployed,456,0,442668,Car,Approved,0.12,2.72,240,Low
fe893d86,32,82884,Self-employed,493,5,196275,Personal,Approved,0.49,5.95,12,Medium
22a470d1,59,83642,Full-time,799,0,193705,Business,Rejected,0.16,11.76,360,High
5d3a906c,68,74564,Full-time,602,1,318801,Car,Approved,0.12,12.17,36,Low
d13eab0d,46,81475,Unemployed,756,4,297363,Education,Approved,0.38,6.19,240,High
92f13a38,51,100449,Full-time,652,5,444004,Home,Rejected,0.37,5.09,240,Low
ce1398ee,69,92108,Full-time,383,0,224392,Business,Approved,0.27,4.09,12,Low
2a526945,54,91687,Unemployed,474,1,222997,Personal,Approved,0.49,3.38,36,Low
8192de89,64,96254,Full-time,679,0,457521,Education,Rejected,0.24,7.09,180,Low
c7b32d6a,25,76999,Part-time,661,1,323308,Education,Approved,0.66,6.13,60,High
fed153b4,68,61736,Unemployed,460,2,191027,Car,Approved,0.78,6.13,12,Medium
f9fef3ff,64,116602,Self-employed,798,0,95362,Personal,Approved,0.55,3.3,360,Low
5c6ced41,50,132419,Unemployed,468,1,123025,Home,Approved,0.5,13.63,48,High
6ce7b2f4,24,99410,Part-time,470,2,378516,Home,Approved,0.74,3.1,60,Low
b9bec104,61,58430,Unemployed,349,3,34889,Personal,Rejected,0.48,11.41,240,Low
c1405c04,45,146624,Unemployed,826,2,133486,Personal,Approved,0.79,3.46,60,High
9915067e,46,42934,Self-employed,635,0,450568,Business,Approved,0.39,7.01,60,Medium
996bba2c,69,89217,Unemployed,592,3,132491,Home,Approved,0.43,5.45,180,Low
df03a03a,54,106216,Full-time,829,1,343910,Business,Rejected,0.42,5.97,60,High
7ef56201,64,35275,Part-time,372,0,162364,Home,Rejected,0.4,5.78,240,Medium
c11ba614,49,88028,Full-time,684,2,423923,Home,Approved,0.24,11.61,36,Low
d754de20,42,29717,Unemployed,783,4,335510,Business,Approved,0.25,9.09,24,High
0ab7ff38,21,104913,Self-employed,714,2,10991,Car,Rejected,0.74,4.51,48,Medium
38bf38d5,37,71320,Full-time,827,2,96138,Home,Approved,0.43,5.69,36,Medium
a405a85a,63,27966,Part-time,535,2,163634,Business,Approved,0.36,10.42,240,High
6c633285,46,76035,Part-time,533,4,418780,Education,Approved,0.17,9.33,180,Low
0af5cc80,62,53732,Part-time,841,4,241173,Education,Approved,0.43,11.93,180,High
00204771,49,61002,Unemployed,365,0,238343,Home,Approved,0.44,2.57,360,Low
14cc53f6,52,30804,Part-time,528,2,305136,Personal,Approved,0.76,2.69,24,Low
0664a19c,55,102626,Part-time,630,2,426441,Car,Approved,0.76,5.19,24,Low
8b5f8348,58,146594,Unemployed,488,1,394375,Education,Rejected,0.63,10.35,36,Medium
cfe5ba8a,59,75160,Part-time,579,2,297587,Business,Approved,0.77,14.08,60,Medium
5e27df8c,27,135968,Full-time,579,0,331487,Home,Rejected,0.67,14.65,48,High
552606a0,53,120236,Full-time,516,5,239376,Business,Approved,0.56,14.94,36,Low
7004929a,20,50723,Full-time,322,5,467578,Education,Rejected,0.52,3.08,48,High
3a2a7726,35,110554,Part-time,475,2,30001,Education,Rejected,0.1,8.23,60,High
053a528b,46,72882,Self-employed,349,4,145067,Car,Approved,0.1,5.59,360,Low
8b3f4512,62,27138,Unemployed,532,3,26487,Business,Approved,0.43,7.84,240,Low
b5f56294,55,95116,Full-time,832,5,454400,Business,Rejected,0.7,11.36,60,Medium
0366bfe5,39,69536,Unemployed,599,4,59609,Home,Approved,0.8,8.17,48,Medium
2100ac19,64,46368,Full-time,822,5,24446,Personal,Pending,0.63,5.8,120,Medium
a584c7d1,47,64656,Part-time,719,2,139063,Car,Pending,0.21,5.44,48,High
6f12921f,34,84935,Part-time,474,0,378127,Car,Approved,0.76,6.89,60,Low
58885e68,66,127198,Part-time,728,1,350858,Business,Rejected,0.53,6.24,36,High
a0df31c2,61,120130,Part-time,849,1,350998,Car,Rejected,0.79,12.63,48,Medium
1c5c094e,47,57261,Unemployed,363,2,269870,Education,Approved,0.56,4.68,24,Medium
e1ef7441,66,148710,Full-time,482,3,462682,Education,Approved,0.61,14.7,24,Low
2578bf88,48,149042,Full-time,600,3,66776,Education,Pending,0.4,5.58,12,High
8a4fd446,70,109902,Unemployed,635,1,221159,Education,Approved,0.21,8.63,12,Medium
47a7e7ed,59,126222,Part-time,334,1,150075,Car,Rejected,0.22,6.39,24,Low
64518412,54,50494,Part-time,385,1,158029,Home,Rejected,0.45,13.2,12,High
ee80a9dd,24,146898,Self-employed,412,5,114079,Personal,Pending,0.59,4.47,36,High
acaff66f,66,72487,Part-time,365,1,299034,Personal,Rejected,0.39,6.86,180,Low
4bd060c9,59,111455,Self-employed,301,5,326119,Car,Approved,0.13,14.32,360,Low
37a8872e,23,32644,Full-time,739,2,276712,Education,Approved,0.3,10.95,24,Low
106c401b,60,47150,Unemployed,607,2,452327,Car,Approved,0.78,3.4,48,Low
77112c78,51,76163,Full-time,834,0,147540,Education,Rejected,0.24,9.3,24,Low
17fb8313,61,117662,Part-time,411,3,30058,Home,Approved,0.15,10.65,120,Low
f87a2766,55,138748,Unemployed,809,4,470560,Personal,Rejected,0.45,9.13,24,Low
2988590f,31,63255,Self-employed,535,1,385029,Personal,Rejected,0.57,3.33,12,High
959b5399,53,77764,Full-time,781,1,176856,Car,Approved,0.61,10.07,12,Low
cace3630,37,20438,Full-time,341,3,143244,Home,Approved,0.79,9.04,60,High
31c0b383,62,53847,Self-employed,607,5,164315,Car,Approved,0.48,13.62,12,Medium
c3985d3f,53,104328,Self-employed,634,0,71221,Education,Approved,0.24,12.89,48,High
bba86e03,49,51155,Full-time,676,2,239752,Car,Pending,0.48,11.87,60,Low
16ff55bd,44,126569,Part-time,804,2,395123,Home,Approved,0.51,10.77,12,Low
c762c2f2,36,84394,Unemployed,799,5,464920,Business,Approved,0.33,5.67,240,Low
6f2350fa,46,118808,Part-time,675,0,484625,Personal,Rejected,0.35,7.84,36,Medium
73cf7cfe,40,114029,Full-time,634,5,169530,Home,Approved,0.56,8.32,360,High
a6700cee,62,43350,Self-employed,534,5,26301,Home,Rejected,0.12,4.23,240,High
86cf7885,21,47261,Self-employed,498,2,480129,Education,Approved,0.52,2.6,120,High
20e48e37,70,105254,Unemployed,532,3,495259,Personal,Rejected,0.71,3.38,24,Medium
a0d8ee7d,38,79099,Self-employed,646,2,360457,Car,Approved,0.73,3.13,24,High
16416309,56,23105,Self-employed,603,4,55497,Education,Approved,0.8,2.6,360,Low
190da4f3,52,87242,Unemployed,365,4,205945,Education,Approved,0.56,2.95,240,Medium
050e8ef4,21,129508,Unemployed,495,1,418943,Home,Approved,0.72,10.68,12,Medium
76759613,49,114395,Self-employed,795,5,140493,Education,Rejected,0.26,5.71,24,Medium
44904e14,63,36871,Unemployed,354,1,402126,Car,Approved,0.37,7.79,24,Low
9b0e4a35,70,108337,Full-time,669,5,378104,Car,Rejected,0.31,13.47,36,Medium
249a20eb,25,22886,Unemployed,355,5,195272,Business,Approved,0.13,14.35,12,Medium
fd150812,67,36375,Full-time,638,2,373695,Home,Approved,0.42,9.16,180,High
728ca114,59,87148,Self-employed,359,4,342780,Home,Approved,0.42,2.57,60,Low
bc9ee4a3,30,64884,Full-time,818,1,352664,Education,Rejected,0.18,5.29,360,Low
309248f1,36,45019,Full-time,813,5,39238,Business,Approved,0.69,4.05,360,Medium
2bdf872d,67,134959,Unemployed,457,3,29146,Home,Rejected,0.54,11.32,240,High
18bd661e,43,45744,Part-time,672,4,152903,Personal,Approved,0.32,11.48,12,Low
979e4d50,40,39495,Self-employed,676,0,43593,Car,Approved,0.67,5.53,120,Medium
8ddfac8e,59,54448,Unemployed,733,2,401199,Home,Approved,0.5,9.07,36,Low
6b7b4177,57,45943,Unemployed,748,4,465642,Education,Approved,0.49,10.64,360,Medium
3d3bd175,47,104863,Unemployed,411,0,486237,Car,Approved,0.59,3.94,240,Low
3b3ff56f,47,65315,Part-time,404,1,464406,Education,Rejected,0.14,10.91,24,Low
c0b55ac7,27,108112,Part-time,569,5,370288,Education,Approved,0.16,10.65,24,Low
27dd19c7,55,103607,Unemployed,616,1,32114,Car,Approved,0.53,12.08,180,Low
2c788115,25,69831,Part-time,441,0,240237,Car,Rejected,0.5,4.21,240,Low
1f30c4dd,21,85328,Self-employed,764,2,372366,Home,Approved,0.14,5.35,120,Low
a475e911,47,142972,Unemployed,350,5,233432,Car,Rejected,0.57,5.84,360,Low
8456d476,52,148492,Full-time,812,2,469196,Education,Approved,0.69,13.46,36,Low
c8e2149f,31,93766,Full-time,364,5,394480,Home,Approved,0.44,9.99,120,Low
6207faea,18,25812,Full-time,846,2,223305,Business,Pending,0.44,8.25,24,High
59c530fe,39,111851,Self-employed,389,3,232769,Personal,Approved,0.19,7.09,240,Low
0c6314ae,23,24768,Part-time,770,3,7168,Education,Approved,0.74,12.67,12,Low
ed419551,18,97377,Unemployed,420,1,202339,Education,Pending,0.17,5.58,360,Medium
9ad00327,68,31468,Unemployed,761,3,232170,Business,Approved,0.48,2.75,120,Medium
3962781d,28,115838,Unemployed,395,5,82664,Home,Rejected,0.52,13.21,36,Low
b98a3d01,67,112662,Part-time,464,1,483777,Home,Pending,0.19,10.09,36,Medium
6cf2ed85,59,89212,Self-employed,577,0,392238,Car,Approved,0.68,7.88,36,Low
1437b445,18,22821,Full-time,433,3,441985,Home,Approved,0.11,13.14,36,Medium
b6869e1a,69,104829,Self-employed,824,1,194085,Home,Approved,0.28,13.95,24,Low
e025c103,49,139462,Unemployed,368,1,97334,Business,Rejected,0.46,13.34,120,Low
78b140db,22,119881,Self-employed,385,4,56234,Home,Approved,0.52,6.52,48,Medium
729da257,36,74092,Part-time,530,5,66131,Home,Approved,0.65,12.04,60,Medium
b3aa6f3d,32,32144,Full-time,434,2,267559,Personal,Approved,0.55,2.97,48,Low
10d2a964,26,49749,Part-time,807,3,70498,Personal,Approved,0.5,9.85,60,Low
c9847b6f,27,92480,Full-time,806,4,210126,Car,Approved,0.25,5.71,12,Low
66b72161,43,57920,Part-time,523,3,25422,Home,Approved,0.71,5.09,48,Medium
a38d7854,48,66043,Part-time,467,0,141985,Personal,Approved,0.21,2.6,180,Low
7aa54064,58,92777,Part-time,329,3,457949,Home,Approved,0.48,7.63,24,Low
78fd916f,55,131625,Full-time,828,5,215393,Education,Approved,0.48,5.88,24,Low
aba17c09,70,114903,Unemployed,491,3,466856,Home,Approved,0.53,10.1,240,Low
1037c51c,64,94590,Part-time,377,1,292928,Home,Pending,0.44,7.79,60,Low
4c3ff58e,57,76409,Unemployed,568,4,242534,Business,Approved,0.62,2.8,120,High
68bf8cd2,47,88372,Unemployed,440,3,355092,Home,Rejected,0.69,3.0,60,Low
4db7d9f3,62,31685,Self-employed,635,5,108669,Business,Approved,0.33,5.66,60,Low
f1dc2379,24,105938,Unemployed,516,0,12995,Business,Rejected,0.78,6.02,60,Low
d30d30b3,37,47938,Part-time,626,3,163724,Education,Approved,0.76,14.28,180,Low
f8363d32,34,103826,Part-time,818,4,477697,Education,Approved,0.75,7.97,60,Low
caa59388,61,58159,Part-time,677,3,258747,Education,Rejected,0.6,5.87,36,Low
64a7022f,50,132690,Full-time,831,1,492435,Home,Approved,0.3,4.65,36,Low
89751ff7,60,46498,Full-time,313,1,348918,Business,Approved,0.65,8.98,60,Medium
61382403,57,114455,Self-employed,480,5,47121,Car,Approved,0.54,10.99,48,High
c3159f7c,24,26259,Unemployed,792,1,25093,Education,Rejected,0.34,11.56,48,Low
a642cce5,42,73739,Part-time,351,4,395477,Car,Approved,0.57,7.31,240,High
5d1c1728,29,138285,Self-employed,694,4,109077,Education,Approved,0.44,12.5,120,Medium
606d3617,68,120127,Self-employed,541,3,324387,Business,Approved,0.73,2.66,12,Low
34968c61,18,142692,Self-employed,727,0,135817,Home,Approved,0.39,5.38,48,Medium
1f066a78,52,97639,Unemployed,727,1,445193,Education,Approved,0.61,3.85,36,Medium
89f12611,18,34990,Full-time,480,3,191196,Business,Approved,0.64,10.88,12,Low
c7916cdd,45,100179,Part-time,667,4,394958,Personal,Rejected,0.31,7.79,120,Medium
6b19927d,45,46823,Unemployed,607,1,89903,Personal,Approved,0.56,13.17,24,Low
7b279db8,52,127916,Self-employed,745,2,269011,Personal,Approved,0.73,5.23,36,High
3b485d42,58,37333,Full-time,612,5,135572,Car,Rejected,0.33,12.63,48,Medium
c64ca403,40,106325,Self-employed,761,1,19657,Home,Approved,0.71,13.55,180,Low
f6350746,31,80339,Unemployed,390,2,203217,Education,Pending,0.44,11.32,120,Low
dabf3b9a,51,57307,Part-time,540,3,395252,Education,Approved,0.48,9.41,60,High
89fe9e3a,42,105610,Unemployed,777,5,191864,Business,Pending,0.51,5.91,12,High
e5e56bab,29,49085,Self-employed,650,1,194676,Personal,Approved,0.61,6.14,360,Medium
c4ed0548,24,32008,Self-employed,671,1,54991,Business,Rejected,0.14,2.78,24,High
94e596fb,30,119902,Full-time,314,4,362373,Education,Approved,0.58,5.89,60,High
398d3356,34,90415,Unemployed,462,5,124459,Home,Approved,0.26,4.83,48,Low
db81f9ab,44,104886,Part-time,423,1,230547,Business,Approved,0.34,2.63,120,Low
0e782854,63,71427,Unemployed,606,4,450888,Car,Approved,0.17,5.6,12,Medium
2d9719e7,64,26036,Unemployed,562,4,39501,Education,Approved,0.41,13.61,360,Low
