Customer_ID,Age,Gender,Income,Location,Last_Transaction,Frequent_Merchant,Average_Monthly_Spend,Social_Media_Platform,Engagement_Score,Customer_Feedback,Review_Score,Credit_Score,Existing_Loans,Loan_Offer,Food_Expense,Entertainment_Expense,Bills_Expense,Savings_Expense,Fraud_Score,Financial_Advice,Investment_Profile
CUST-8425,69,Male,731660,Pune,4226,DMart,50810,LinkedIn,23,Negative,2,368,3,Personal Loan,13340,13165,33099,37403,59,Reduce Spending,Fixed Deposits
CUST-8426,63,Male,2414434,Delhi,249,DMart,77486,Facebook,69,Negative,2,797,1,Car Loan,1085,7869,15382,29774,4,Increase Savings,Fixed Deposits
CUST-8427,54,Female,718790,Pune,3042,DMart,95222,Facebook,31,Neutral,2,390,3,Home Loan,6881,4918,43112,27724,10,Reduce Spending,Bonds
CUST-8428,55,Female,1412156,Chennai,6566,Flipkart,72057,LinkedIn,89,Neutral,2,710,2,Home Loan,2384,11795,46601,48856,93,Consider a Loan,Bonds
CUST-8429,21,Female,1922172,Chennai,7373,Flipkart,90868,LinkedIn,5,Neutral,1,401,2,Home Loan,5435,14053,17800,11266,64,Consider a Loan,Bonds
CUST-8430,73,Male,708357,Lucknow,214,Amazon,9117,LinkedIn,73,Positive,4,743,3,Home Loan,14435,13197,15898,49766,24,Reduce Spending,Stocks
CUST-8431,53,Female,2009660,Bangalore,2068,Big Bazaar,17097,Instagram,5,Negative,5,754,5,Personal Loan,13475,1115,8102,27259,37,Consider a Loan,Fixed Deposits
CUST-8432,75,Female,1142435,Hyderabad,252,Big Bazaar,44987,Instagram,40,Negative,4,412,0,Car Loan,14361,5795,31946,11216,33,Reduce Spending,Gold
CUST-8433,33,Female,1739187,Chennai,1510,Amazon,85211,Facebook,84,Positive,2,530,0,Home Loan,10205,11507,11842,45916,51,Increase Savings,Bonds
CUST-8434,68,Male,596779,Chennai,4816,Big Bazaar,22501,Facebook,57,Negative,2,438,3,Personal Loan,14816,5400,44620,23030,60,Increase Savings,Gold
CUST-8435,64,Male,1494547,Delhi,6138,Myntra,16541,LinkedIn,88,Neutral,2,365,2,Credit Card Offer,4229,6853,40433,8243,40,Increase Savings,Gold
CUST-8436,74,Female,1411090,Delhi,9334,Big Bazaar,20807,Twitter,80,Positive,5,331,0,Car Loan,9141,8639,15538,26025,5,Reduce Spending,Gold
CUST-8437,65,Male,1223194,Mumbai,8629,DMart,67403,Instagram,55,Negative,4,609,3,Personal Loan,16163,2575,12917,49404,55,Increase Savings,Gold
CUST-8438,48,Female,1426043,Kolkata,3587,Flipkart,45956,Instagram,73,Positive,3,727,1,Personal Loan,13277,9332,32779,23944,15,Consider a Loan,Stocks
CUST-8439,74,Female,2107521,Hyderabad,9283,Myntra,47740,Instagram,42,Neutral,1,604,1,Personal Loan,4518,11938,10623,1081,92,Invest in Mutual Funds,Bonds
CUST-8440,30,Female,656434,Pune,8210,Amazon,74466,Instagram,23,Neutral,4,395,0,Home Loan,11584,3245,29932,34519,47,Invest in Mutual Funds,Stocks
CUST-8441,43,Female,1908499,Bangalore,9586,Big Bazaar,18418,Instagram,50,Neutral,3,659,2,Personal Loan,1233,12053,27035,13993,13,Reduce Spending,Fixed Deposits
CUST-8442,28,Male,1816566,Delhi,1343,Big Bazaar,90109,Facebook,83,Positive,4,754,1,Home Loan,9849,1105,5534,46194,18,Reduce Spending,Fixed Deposits
CUST-8443,52,Male,1725065,Bangalore,7683,Reliance Digital,42855,LinkedIn,61,Positive,1,763,2,Credit Card Offer,10211,1981,23295,49848,62,Consider a Loan,Bonds
CUST-8444,26,Female,664380,Chennai,9994,Big Bazaar,73351,LinkedIn,36,Neutral,3,417,0,Personal Loan,13738,4257,11260,39593,8,Consider a Loan,Bonds
CUST-8445,62,Male,2104778,Bangalore,9095,Flipkart,33479,Instagram,34,Negative,4,423,2,Personal Loan,11633,2660,16146,16260,96,Consider a Loan,Gold
CUST-8446,61,Male,1530522,Lucknow,8148,Big Bazaar,82796,Twitter,50,Negative,1,342,1,Home Loan,892,10510,26582,22603,99,Increase Savings,Bonds
CUST-8447,73,Female,797322,Bangalore,9810,Flipkart,92681,Instagram,90,Neutral,2,810,0,Car Loan,11758,5243,1440,42720,43,Invest in Mutual Funds,Bonds
CUST-8448,35,Female,1494085,Hyderabad,9105,DMart,58335,Twitter,85,Negative,4,560,4,Credit Card Offer,15972,12373,3611,28684,60,Increase Savings,Bonds
CUST-8449,36,Male,783588,Kolkata,652,Flipkart,35979,Facebook,14,Positive,5,699,1,Personal Loan,15414,3072,40051,33017,11,Reduce Spending,Gold
CUST-8450,52,Male,950063,Ahmedabad,6552,Reliance Digital,75519,LinkedIn,64,Positive,2,812,2,Credit Card Offer,4710,10458,29678,41049,76,Consider a Loan,Gold
CUST-8451,32,Female,1879081,Ahmedabad,6283,DMart,7859,Instagram,99,Neutral,4,691,1,Credit Card Offer,6218,3796,22775,24569,93,Consider a Loan,Bonds
CUST-8452,75,Female,2214531,Kolkata,3599,Reliance Digital,59975,Twitter,46,Positive,5,500,5,Credit Card Offer,4774,13534,18648,15751,77,Increase Savings,Fixed Deposits
CUST-8453,66,Male,2492359,Jaipur,7416,DMart,28096,Twitter,15,Positive,5,579,0,Personal Loan,11260,11679,22369,27379,9,Invest in Mutual Funds,Fixed Deposits
CUST-8454,18,Male,1274058,Jaipur,6638,DMart,98903,Instagram,43,Neutral,3,764,4,Credit Card Offer,15813,2460,42093,32582,86,Invest in Mutual Funds,Stocks
CUST-8455,69,Female,2378628,Bangalore,169,Reliance Digital,32961,Instagram,18,Positive,2,445,1,Credit Card Offer,3282,3653,34571,45090,60,Increase Savings,Stocks
CUST-8456,70,Male,1430055,Ahmedabad,3923,DMart,64217,Instagram,38,Positive,1,720,1,Car Loan,3764,12323,10249,44655,28,Consider a Loan,Gold
CUST-8457,68,Female,1992532,Kolkata,2902,Flipkart,73268,LinkedIn,65,Negative,1,375,0,Car Loan,19560,10545,18875,23510,33,Reduce Spending,Gold
CUST-8458,21,Male,1612641,Jaipur,7180,Reliance Digital,36850,Twitter,88,Negative,4,846,3,Car Loan,2760,5023,22295,40308,27,Invest in Mutual Funds,Stocks
CUST-8459,51,Male,392131,Ahmedabad,708,Big Bazaar,41607,Facebook,59,Negative,2,648,1,Credit Card Offer,12572,6673,28209,42745,81,Invest in Mutual Funds,Stocks
CUST-8460,37,Female,420257,Kolkata,7636,Big Bazaar,56145,Twitter,94,Negative,3,638,0,Personal Loan,7184,14384,44055,6523,84,Invest in Mutual Funds,Fixed Deposits
CUST-8461,24,Female,1866659,Delhi,8593,DMart,5623,Instagram,39,Negative,4,521,1,Credit Card Offer,12844,1487,41307,22166,5,Increase Savings,Gold
CUST-8462,69,Female,1502500,Jaipur,7911,Myntra,22006,Facebook,41,Positive,1,677,5,Credit Card Offer,17691,6282,37842,5652,92,Consider a Loan,Fixed Deposits
CUST-8463,56,Female,2154908,Lucknow,4039,Reliance Digital,46568,Facebook,6,Neutral,3,387,3,Car Loan,3047,6166,43727,18300,55,Consider a Loan,Stocks
CUST-8464,22,Male,2350785,Kolkata,7946,Amazon,34691,Facebook,30,Positive,5,462,2,Personal Loan,17259,6681,37492,33465,68,Consider a Loan,Bonds
CUST-8465,33,Male,1192117,Pune,7354,DMart,36348,Facebook,14,Positive,5,367,0,Credit Card Offer,1729,13742,28621,9228,3,Invest in Mutual Funds,Stocks
CUST-8466,32,Female,1541974,Lucknow,4581,Myntra,48545,Twitter,79,Neutral,2,459,0,Home Loan,11663,4994,6207,23455,12,Increase Savings,Gold
CUST-8467,71,Male,495270,Kolkata,8556,Amazon,18097,Facebook,86,Negative,4,493,0,Personal Loan,2440,692,25290,39453,67,Reduce Spending,Bonds
CUST-8468,36,Male,545870,Hyderabad,154,Myntra,41832,Facebook,29,Neutral,2,303,3,Personal Loan,8873,6628,4169,44086,48,Reduce Spending,Bonds
CUST-8469,20,Male,353103,Bangalore,8150,Amazon,12380,Twitter,26,Negative,1,305,4,Home Loan,1713,10290,30033,13017,92,Reduce Spending,Gold
CUST-8470,75,Female,1323161,Pune,9764,Amazon,44401,Instagram,72,Negative,4,672,2,Home Loan,14958,717,17222,38688,27,Invest in Mutual Funds,Fixed Deposits
CUST-8471,23,Male,1490134,Chennai,6888,Flipkart,31369,Twitter,75,Positive,1,562,0,Car Loan,6723,3583,29635,7499,62,Consider a Loan,Stocks
CUST-8472,65,Male,1169421,Hyderabad,2828,Flipkart,68419,LinkedIn,15,Neutral,5,742,0,Car Loan,6202,5209,37604,20107,27,Reduce Spending,Stocks
CUST-8473,65,Female,2374945,Kolkata,8870,DMart,71337,LinkedIn,85,Positive,4,807,0,Personal Loan,11760,5328,26865,3650,2,Invest in Mutual Funds,Stocks
CUST-8474,27,Male,1551388,Bangalore,5799,Amazon,28271,Instagram,84,Negative,1,814,4,Credit Card Offer,8131,14762,19414,27975,57,Consider a Loan,Stocks
CUST-8475,20,Female,1648310,Ahmedabad,468,Myntra,48912,Twitter,71,Positive,5,718,2,Credit Card Offer,1816,5939,35035,36539,5,Reduce Spending,Bonds
CUST-8476,50,Male,1187231,Mumbai,3517,Flipkart,53154,Instagram,32,Positive,4,471,1,Personal Loan,8174,4507,2130,4431,82,Consider a Loan,Bonds
CUST-8477,23,Female,1348914,Kolkata,897,DMart,50253,Instagram,5,Negative,5,378,2,Car Loan,3527,14883,19938,18430,58,Reduce Spending,Stocks
CUST-8478,37,Female,2130581,Delhi,7069,DMart,81552,Facebook,8,Neutral,3,458,1,Home Loan,4095,6826,47841,8750,6,Consider a Loan,Fixed Deposits
CUST-8479,45,Male,2294643,Delhi,8897,Amazon,64617,LinkedIn,33,Neutral,4,667,2,Home Loan,14771,7991,9210,24385,13,Consider a Loan,Stocks
CUST-8480,57,Female,2416051,Kolkata,2758,DMart,27367,Facebook,34,Positive,4,328,1,Credit Card Offer,16715,8769,24642,6599,44,Increase Savings,Stocks
CUST-8481,33,Female,1241603,Bangalore,4866,Big Bazaar,22418,LinkedIn,55,Positive,4,679,0,Personal Loan,9192,3973,7179,6657,74,Reduce Spending,Fixed Deposits
CUST-8482,54,Female,1276719,Mumbai,2196,DMart,28728,Facebook,14,Positive,4,739,5,Credit Card Offer,5159,3145,2969,27238,77,Invest in Mutual Funds,Stocks
CUST-8483,42,Male,1882055,Ahmedabad,3583,Reliance Digital,56635,Facebook,89,Positive,1,690,2,Home Loan,4562,6047,37430,16767,47,Invest in Mutual Funds,Gold
CUST-8484,37,Male,525248,Delhi,853,Big Bazaar,75330,LinkedIn,37,Negative,1,657,5,Home Loan,6697,14919,42594,45172,16,Reduce Spending,Bonds
CUST-8485,58,Male,1709476,Chennai,7874,Big Bazaar,92883,Instagram,32,Neutral,5,751,0,Car Loan,6864,4335,32633,24869,74,Invest in Mutual Funds,Gold
CUST-8486,56,Male,974586,Chennai,7133,Flipkart,11249,Facebook,37,Positive,1,753,5,Home Loan,14428,12030,17484,24074,89,Increase Savings,Bonds
CUST-8487,19,Male,1093805,Delhi,7812,Myntra,93363,Twitter,35,Neutral,2,531,4,Personal Loan,14228,14536,36663,24964,53,Reduce Spending,Fixed Deposits
CUST-8488,71,Female,1599739,Ahmedabad,7490,Amazon,51454,Facebook,3,Negative,3,651,1,Car Loan,16909,14074,47703,8609,54,Invest in Mutual Funds,Stocks
CUST-8489,64,Male,1817732,Lucknow,2563,Myntra,72145,LinkedIn,96,Negative,2,653,2,Personal Loan,2759,11963,49984,38765,69,Increase Savings,Bonds
CUST-8490,22,Female,2059039,Jaipur,8866,Reliance Digital,66730,Facebook,84,Neutral,2,622,2,Car Loan,15822,14954,26895,37581,27,Reduce Spending,Fixed Deposits
CUST-8491,64,Female,421000,Lucknow,5424,Reliance Digital,63917,Instagram,73,Positive,5,753,4,Personal Loan,5542,7822,47992,45881,15,Reduce Spending,Stocks
CUST-8492,73,Female,927852,Lucknow,867,Myntra,86287,LinkedIn,20,Neutral,5,666,3,Home Loan,17557,3771,33174,1762,60,Reduce Spending,Bonds
CUST-8493,63,Male,961249,Kolkata,9314,Flipkart,52807,Twitter,72,Neutral,4,737,5,Car Loan,11554,8021,35901,12406,79,Reduce Spending,Fixed Deposits
CUST-8494,69,Male,1495245,Hyderabad,6455,DMart,62270,Twitter,87,Neutral,1,629,4,Personal Loan,3311,5053,23363,27901,75,Consider a Loan,Bonds
CUST-8495,39,Male,823211,Jaipur,1856,Reliance Digital,39272,Instagram,98,Positive,4,829,0,Credit Card Offer,15073,10950,14192,46108,79,Invest in Mutual Funds,Gold
CUST-8496,21,Male,2039172,Mumbai,6830,DMart,71489,Instagram,26,Neutral,4,668,3,Car Loan,3885,14814,8507,41873,19,Invest in Mutual Funds,Stocks
CUST-8497,24,Male,921340,Delhi,8168,Flipkart,26718,Twitter,55,Negative,5,835,0,Car Loan,6685,10399,1417,26128,34,Increase Savings,Fixed Deposits
CUST-8498,56,Female,1951363,Ahmedabad,4037,DMart,50351,Twitter,85,Positive,1,711,3,Car Loan,1032,4429,14395,23276,17,Consider a Loan,Fixed Deposits
CUST-8499,29,Female,2177529,Mumbai,1836,DMart,22381,Instagram,4,Negative,3,494,4,Car Loan,3838,1118,42330,5733,57,Consider a Loan,Bonds
CUST-8500,45,Male,1451059,Mumbai,2864,Big Bazaar,77439,Instagram,69,Positive,2,346,4,Car Loan,4502,14888,11655,23417,12,Consider a Loan,Bonds
CUST-8501,70,Male,1840687,Hyderabad,712,Flipkart,28553,Twitter,12,Neutral,3,831,4,Home Loan,9019,13188,12018,44968,14,Reduce Spending,Stocks
CUST-8502,59,Female,955222,Lucknow,4843,Flipkart,41940,Twitter,71,Negative,2,797,2,Personal Loan,10594,6366,10022,41636,75,Reduce Spending,Gold
CUST-8503,44,Female,1127711,Hyderabad,5412,Amazon,73929,Instagram,71,Negative,4,554,1,Home Loan,18719,12416,31646,43228,48,Increase Savings,Gold
CUST-8504,38,Female,426742,Delhi,7172,Big Bazaar,73787,Instagram,83,Neutral,4,662,0,Car Loan,3931,13636,33912,39622,76,Consider a Loan,Bonds
CUST-8505,61,Male,1203405,Pune,2085,Amazon,87356,LinkedIn,31,Positive,4,567,3,Credit Card Offer,11749,12156,11943,46068,27,Consider a Loan,Bonds
CUST-8506,29,Male,1300219,Ahmedabad,4003,Myntra,59809,LinkedIn,68,Negative,5,595,0,Credit Card Offer,18046,13700,46649,47479,88,Increase Savings,Fixed Deposits
CUST-8507,38,Female,1272031,Ahmedabad,1496,DMart,86409,Instagram,43,Negative,5,737,4,Credit Card Offer,14248,12571,23148,38588,68,Reduce Spending,Bonds
CUST-8508,73,Female,451878,Mumbai,1098,DMart,81700,Instagram,50,Negative,4,356,3,Home Loan,19437,6850,31235,32572,80,Invest in Mutual Funds,Stocks
CUST-8509,67,Male,1988163,Hyderabad,4666,Amazon,93511,Facebook,61,Neutral,3,456,5,Credit Card Offer,15644,13765,49756,22604,58,Increase Savings,Gold
CUST-8510,34,Female,639994,Kolkata,4287,DMart,90635,Twitter,61,Negative,5,661,4,Credit Card Offer,4112,2310,29473,33963,83,Invest in Mutual Funds,Fixed Deposits
CUST-8511,61,Female,1023534,Hyderabad,2631,DMart,87135,Twitter,98,Positive,1,439,5,Personal Loan,11533,10292,39195,46628,14,Increase Savings,Stocks
CUST-8512,42,Male,1877303,Delhi,2792,Amazon,97275,Facebook,58,Negative,1,539,1,Car Loan,2957,2707,10775,20972,14,Invest in Mutual Funds,Gold
CUST-8513,68,Female,1371404,Lucknow,9586,Amazon,98558,Twitter,95,Positive,4,396,5,Home Loan,7962,12586,46795,11756,53,Consider a Loan,Fixed Deposits
CUST-8514,22,Male,1023096,Chennai,6579,Reliance Digital,36427,Facebook,70,Neutral,1,526,3,Home Loan,15134,12089,4635,30473,72,Reduce Spending,Bonds
CUST-8515,51,Female,980120,Delhi,7446,Reliance Digital,73116,Twitter,85,Negative,3,509,5,Credit Card Offer,2217,841,34810,43052,67,Increase Savings,Gold
CUST-8516,37,Male,1223247,Pune,3221,Amazon,56425,Instagram,38,Neutral,3,697,2,Credit Card Offer,8304,1998,26589,42118,32,Increase Savings,Bonds
CUST-8517,62,Male,393015,Jaipur,3089,Flipkart,61293,Instagram,21,Negative,2,652,3,Credit Card Offer,1360,11459,6436,48414,29,Increase Savings,Bonds
CUST-8518,56,Female,1416336,Hyderabad,3985,Flipkart,83368,Facebook,52,Positive,1,619,0,Car Loan,9563,9047,16629,39004,37,Invest in Mutual Funds,Fixed Deposits
CUST-8519,74,Female,2079358,Hyderabad,5791,Myntra,80098,LinkedIn,82,Neutral,3,425,3,Home Loan,16223,10865,38580,23643,80,Increase Savings,Bonds
CUST-8520,54,Female,465517,Kolkata,6166,Myntra,22484,Facebook,5,Positive,4,784,3,Car Loan,6157,10478,33913,17334,29,Increase Savings,Gold
CUST-8521,44,Female,433096,Pune,7004,DMart,78235,LinkedIn,97,Negative,1,449,0,Personal Loan,6425,1335,26603,9655,1,Invest in Mutual Funds,Stocks
CUST-8522,61,Female,666272,Lucknow,6562,Myntra,96722,Instagram,23,Negative,1,669,0,Personal Loan,17262,2498,38501,43423,44,Consider a Loan,Bonds
CUST-8523,74,Female,1101807,Pune,5008,Reliance Digital,69113,LinkedIn,57,Positive,3,843,5,Credit Card Offer,13209,7384,34405,31276,52,Invest in Mutual Funds,Bonds
CUST-8524,27,Female,309987,Mumbai,7750,Flipkart,77759,Instagram,78,Neutral,2,371,5,Car Loan,8816,11631,45942,41570,100,Invest in Mutual Funds,Stocks
CUST-8525,47,Female,1889617,Jaipur,9753,DMart,72504,Twitter,82,Positive,4,639,5,Credit Card Offer,16260,2499,45760,39250,11,Increase Savings,Gold
CUST-8526,72,Female,936249,Jaipur,1257,Flipkart,69579,Twitter,99,Neutral,4,369,3,Personal Loan,15137,5219,1741,36590,3,Increase Savings,Stocks
CUST-8527,75,Female,568625,Lucknow,7734,Big Bazaar,72706,Facebook,9,Neutral,3,337,0,Personal Loan,11432,9587,48984,25950,91,Increase Savings,Fixed Deposits
CUST-8528,60,Female,1439852,Chennai,4092,Myntra,41968,Twitter,22,Positive,3,313,5,Car Loan,3532,13873,6364,23333,14,Consider a Loan,Stocks
CUST-8529,33,Male,370703,Lucknow,1984,Big Bazaar,68752,LinkedIn,89,Positive,4,661,2,Credit Card Offer,10045,3532,19322,30890,34,Increase Savings,Fixed Deposits
CUST-8530,25,Female,1259350,Jaipur,3728,Flipkart,68049,Instagram,31,Negative,1,735,5,Home Loan,16549,13074,15145,49345,37,Invest in Mutual Funds,Stocks
CUST-8531,27,Female,2012093,Pune,6108,DMart,77526,Instagram,55,Negative,3,839,1,Car Loan,8933,4741,3051,14268,75,Consider a Loan,Stocks
CUST-8532,40,Female,1470457,Jaipur,7171,Myntra,19235,Instagram,31,Neutral,3,578,2,Home Loan,19243,5771,17959,8383,15,Reduce Spending,Stocks
CUST-8533,67,Female,703389,Mumbai,3422,Flipkart,14195,Twitter,22,Neutral,3,787,0,Personal Loan,12092,2179,31309,46401,42,Consider a Loan,Fixed Deposits
CUST-8534,71,Male,1182322,Mumbai,4753,DMart,57333,Twitter,92,Neutral,5,752,2,Personal Loan,16101,3823,3156,34070,41,Consider a Loan,Bonds
CUST-8535,26,Male,1299582,Pune,8758,Reliance Digital,13798,Instagram,14,Negative,2,572,0,Personal Loan,19644,906,32484,37734,52,Reduce Spending,Gold
CUST-8536,69,Male,1263559,Bangalore,2430,Myntra,16692,LinkedIn,58,Positive,2,616,2,Personal Loan,4733,12099,6874,15220,90,Reduce Spending,Stocks
CUST-8537,61,Male,1834998,Bangalore,3815,Flipkart,45717,Facebook,55,Negative,2,616,5,Personal Loan,4085,10117,16920,13896,65,Invest in Mutual Funds,Gold
CUST-8538,51,Male,1562419,Pune,8092,DMart,75768,Instagram,89,Negative,2,625,2,Personal Loan,16180,7046,12454,5184,34,Invest in Mutual Funds,Stocks
CUST-8539,31,Male,2267111,Jaipur,6988,Amazon,59506,LinkedIn,88,Neutral,4,689,0,Car Loan,7408,14917,27926,31364,39,Consider a Loan,Bonds
CUST-8540,50,Female,2444963,Kolkata,1194,Amazon,66879,LinkedIn,54,Neutral,5,330,3,Credit Card Offer,7815,7531,39672,16785,63,Consider a Loan,Gold
CUST-8541,38,Female,758086,Mumbai,9156,Myntra,22962,Facebook,16,Negative,3,431,1,Personal Loan,9759,1724,18113,49980,25,Consider a Loan,Stocks
CUST-8542,69,Male,1602998,Bangalore,7664,Big Bazaar,34593,LinkedIn,75,Positive,5,459,3,Credit Card Offer,16130,5080,8518,39327,30,Reduce Spending,Gold
CUST-8543,59,Male,1102966,Hyderabad,5526,Reliance Digital,13804,Facebook,87,Positive,3,565,4,Car Loan,5145,7388,20912,36292,21,Consider a Loan,Gold
CUST-8544,73,Male,2348846,Delhi,3252,Reliance Digital,32738,Twitter,86,Negative,4,479,2,Credit Card Offer,12851,13646,31296,1542,18,Consider a Loan,Stocks
CUST-8545,53,Female,1228266,Kolkata,7291,DMart,84499,Facebook,100,Neutral,1,540,4,Home Loan,13706,4403,37319,17441,43,Reduce Spending,Stocks
CUST-8546,67,Male,487090,Ahmedabad,5482,Myntra,72146,Facebook,94,Positive,4,457,0,Car Loan,4099,13483,31531,10086,68,Invest in Mutual Funds,Bonds
CUST-8547,47,Male,1102851,Pune,8064,Flipkart,58491,LinkedIn,21,Negative,4,650,3,Personal Loan,2486,1542,24772,6311,8,Invest in Mutual Funds,Bonds
CUST-8548,50,Male,876379,Kolkata,6148,Reliance Digital,55865,Facebook,61,Positive,4,597,1,Home Loan,13693,11595,13212,40782,83,Invest in Mutual Funds,Stocks
CUST-8549,30,Female,1395053,Hyderabad,6279,Myntra,40994,Facebook,47,Negative,1,383,3,Credit Card Offer,11816,1188,21856,32789,95,Invest in Mutual Funds,Gold
CUST-8550,51,Male,876885,Lucknow,5172,DMart,46545,Facebook,4,Neutral,1,512,3,Personal Loan,11458,6841,19485,28973,54,Consider a Loan,Stocks
CUST-8551,30,Female,543487,Lucknow,7516,Amazon,92141,Twitter,81,Negative,2,746,1,Personal Loan,12814,1026,41770,16209,26,Reduce Spending,Fixed Deposits
CUST-8552,70,Male,1547246,Bangalore,1581,DMart,74179,LinkedIn,84,Positive,3,423,0,Personal Loan,2050,7936,40497,27435,43,Reduce Spending,Stocks
CUST-8553,65,Male,2257259,Delhi,5272,Myntra,86008,Twitter,32,Neutral,4,816,0,Car Loan,2236,10945,6791,23537,45,Increase Savings,Gold
CUST-8554,69,Male,451690,Hyderabad,6222,DMart,51297,LinkedIn,15,Negative,3,520,3,Credit Card Offer,13803,4469,48091,22734,93,Consider a Loan,Stocks
CUST-8555,56,Male,642322,Chennai,8754,Myntra,80102,Twitter,87,Neutral,4,534,2,Credit Card Offer,4639,9515,21885,44383,2,Reduce Spending,Gold
CUST-8556,39,Female,1050284,Mumbai,8573,Amazon,34853,Facebook,23,Negative,5,439,3,Credit Card Offer,18506,1950,27587,29789,93,Increase Savings,Gold
CUST-8557,74,Female,1903256,Bangalore,4644,Big Bazaar,9413,Twitter,39,Negative,3,546,0,Car Loan,7349,1636,38652,45904,95,Consider a Loan,Bonds
CUST-8558,74,Male,2109068,Jaipur,2503,Flipkart,96757,LinkedIn,99,Positive,5,425,2,Personal Loan,10076,2398,23547,9060,4,Consider a Loan,Fixed Deposits
CUST-8559,55,Male,1104088,Jaipur,8794,Flipkart,32720,Instagram,70,Negative,3,709,2,Credit Card Offer,10812,2607,46867,49234,47,Invest in Mutual Funds,Gold
CUST-8560,46,Female,1565127,Kolkata,3932,Reliance Digital,77976,Facebook,22,Negative,4,755,5,Personal Loan,17437,10777,34367,45009,25,Reduce Spending,Stocks
CUST-8561,74,Male,1198614,Chennai,6175,Myntra,50372,Instagram,83,Neutral,5,521,1,Home Loan,17914,11404,11147,10297,50,Consider a Loan,Gold
CUST-8562,75,Male,1029759,Chennai,8495,Big Bazaar,45383,LinkedIn,90,Positive,4,761,1,Personal Loan,1487,2416,15575,4969,72,Reduce Spending,Fixed Deposits
CUST-8563,69,Male,1004162,Chennai,5882,Flipkart,63464,LinkedIn,4,Negative,1,831,0,Personal Loan,7022,1268,14741,30267,36,Consider a Loan,Fixed Deposits
CUST-8564,71,Male,2119361,Hyderabad,4165,DMart,13090,LinkedIn,33,Positive,5,828,4,Credit Card Offer,1448,6594,26958,10896,69,Consider a Loan,Stocks
CUST-8565,27,Male,914759,Mumbai,5055,Myntra,11162,Facebook,56,Positive,3,668,0,Credit Card Offer,11700,5043,3112,8669,13,Invest in Mutual Funds,Fixed Deposits
CUST-8566,26,Male,384052,Hyderabad,4450,DMart,56500,Instagram,4,Positive,1,681,2,Car Loan,12774,2037,47838,13730,14,Increase Savings,Gold
CUST-8567,23,Male,1367675,Jaipur,1744,Amazon,15723,Instagram,63,Negative,5,451,3,Personal Loan,16254,3538,41039,10654,67,Consider a Loan,Fixed Deposits
CUST-8568,73,Male,607463,Jaipur,2592,DMart,72104,Twitter,85,Negative,5,783,5,Home Loan,11713,11171,49266,6646,9,Consider a Loan,Fixed Deposits
CUST-8569,36,Female,546112,Chennai,5900,Myntra,26430,Instagram,45,Negative,4,651,3,Home Loan,5164,13320,39985,23407,54,Invest in Mutual Funds,Bonds
CUST-8570,36,Female,343393,Lucknow,4225,Reliance Digital,36548,LinkedIn,97,Positive,2,695,0,Home Loan,2577,7335,44602,14451,70,Consider a Loan,Fixed Deposits
