business_id,business_name,industry,annual_revenue,annual_expenses,profit_margin,credit_score,loan_amount,risk_category,social_media_presence,customer_sentiment_score
BUS-07755,Business_7755,Finance,17626541.38,5201854.46,70.49,726,2613025.0,Low,4967711,2.61
BUS-07756,Business_7756,Technology,45627313.48,17076107.59,62.57,479,7636640.01,High,944560,3.32
BUS-07757,Business_7757,Manufacturing,49149859.87,10353365.85,78.94,409,8622454.51,High,119150,1.14
BUS-07758,Business_7758,Healthcare,31769194.68,13493537.95,57.53,634,1243560.29,Medium,4664647,2.28
BUS-07759,Business_7759,Retail,14961834.99,1345639.89,91.01,410,3065070.91,High,1524632,2.6
BUS-07760,Business_7760,Manufacturing,45057994.57,274413.2,99.39,824,10976052.18,Low,3925193,3.7
BUS-07761,Business_7761,Healthcare,16929129.8,14021454.43,17.18,728,2388059.86,Low,4411815,4.31
BUS-07762,Business_7762,Retail,16877277.45,6051620.59,64.14,502,1238831.75,Medium,613178,1.06
BUS-07763,Business_7763,Retail,44947658.73,12278951.5,72.68,644,4343684.23,Medium,154703,4.47
BUS-07764,Business_7764,Finance,40696146.84,13868044.7,65.92,678,7203356.78,Medium,3729879,1.58
BUS-07765,Business_7765,Education,9309558.19,931822.26,89.99,782,2110342.14,Low,1650285,3.76
BUS-07766,Business_7766,Education,33188821.87,25414186.57,23.43,674,7824898.11,Medium,1731097,1.89
BUS-07767,Business_7767,Healthcare,43467329.97,6083806.15,86.0,396,9264714.81,High,361219,1.9
BUS-07768,Business_7768,Real Estate,39222155.2,17981133.42,54.16,350,5608832.5,High,4350437,3.11
BUS-07769,Business_7769,Finance,6618092.42,1475552.74,77.7,727,278941.41,Low,912061,4.71
BUS-07770,Business_7770,Retail,12303972.27,5051480.37,58.94,440,2396213.97,High,1581642,2.25
BUS-07771,Business_7771,Healthcare,14817688.61,522199.49,96.48,567,3768290.28,Medium,2132264,1.49
BUS-07772,Business_7772,Healthcare,42682541.26,20372423.84,52.27,309,5519747.86,High,3084954,3.33
BUS-07773,Business_7773,Retail,37612798.65,29583715.27,21.35,774,9919882.66,Low,3990254,1.38
BUS-07774,Business_7774,Education,41585888.39,16692456.49,59.86,798,11613550.04,Low,2254124,1.73
BUS-07775,Business_7775,Healthcare,48195781.82,11773045.43,75.57,354,9469033.18,High,1411810,1.77
BUS-07776,Business_7776,Retail,42685385.85,28369288.26,33.54,611,4483356.55,Medium,2330345,3.08
BUS-07777,Business_7777,Manufacturing,12658644.59,5458461.98,56.88,327,3630570.76,High,2367103,2.21
BUS-07778,Business_7778,Retail,2399050.01,1099329.35,54.18,686,606892.24,Medium,2286395,3.55
BUS-07779,Business_7779,Manufacturing,4209836.05,3443497.66,18.2,423,1130272.81,High,4431890,3.96
BUS-07780,Business_7780,Manufacturing,48908774.99,4093675.88,91.63,301,856848.05,High,4438324,1.56
BUS-07781,Business_7781,Education,6756653.8,431685.16,93.61,714,1330365.7,Low,2818075,3.86
BUS-07782,Business_7782,Education,14660374.12,1818203.6,87.6,450,911040.21,High,1403561,1.17
BUS-07783,Business_7783,Real Estate,42979210.01,9985123.77,76.77,817,2195365.68,Low,3201414,2.52
BUS-07784,Business_7784,Retail,26833468.79,7270966.1,72.9,565,4642326.55,Medium,3017639,4.88
BUS-07785,Business_7785,Technology,9587182.07,7610678.5,20.62,752,2457330.33,Low,4341859,4.05
BUS-07786,Business_7786,Real Estate,2559505.11,217600.06,91.5,833,630602.16,Low,4091310,4.51
BUS-07787,Business_7787,Education,40591766.57,32091615.72,20.94,381,11088137.97,High,2462583,4.05
BUS-07788,Business_7788,Retail,33160453.59,3796476.6,88.55,429,8722763.21,High,1867762,4.04
BUS-07789,Business_7789,Manufacturing,5153693.66,3586236.47,30.41,325,684877.03,High,1211851,3.25
BUS-07790,Business_7790,Education,46674068.38,7771419.32,83.35,621,11909086.79,Medium,1512278,2.73
BUS-07791,Business_7791,Manufacturing,31979273.39,4066203.21,87.28,515,8003091.01,Medium,2746697,4.35
BUS-07792,Business_7792,Finance,49394051.86,13992253.83,71.67,789,4512394.11,Low,4071364,4.71
BUS-07793,Business_7793,Real Estate,9329363.4,4460346.18,52.19,536,2521784.83,Medium,3545207,1.04
BUS-07794,Business_7794,Technology,31894125.8,24972286.32,21.7,713,6660958.94,Low,4803018,4.07
BUS-07795,Business_7795,Education,47588511.43,1545196.77,96.75,811,3940310.59,Low,4463638,2.95
BUS-07796,Business_7796,Real Estate,7563455.76,469459.31,93.79,394,773687.58,High,2807522,4.64
BUS-07797,Business_7797,Retail,10223396.04,2092223.03,79.53,609,2063685.17,Medium,1654974,1.7
BUS-07798,Business_7798,Retail,1136093.66,561233.92,50.6,554,328879.99,Medium,2887508,4.43
BUS-07799,Business_7799,Finance,10672466.34,412429.38,96.14,609,894771.74,Medium,1033949,2.27
BUS-07800,Business_7800,Education,12989531.22,8456037.91,34.9,705,2758392.12,Low,396821,1.87
BUS-07801,Business_7801,Healthcare,33376479.61,3961187.75,88.13,781,7919943.5,Low,1960608,3.33
BUS-07802,Business_7802,Retail,3937153.16,977260.16,75.18,399,43006.26,High,2418477,3.19
BUS-07803,Business_7803,Real Estate,25886387.94,21618930.88,16.49,530,3895321.07,Medium,435676,1.6
BUS-07804,Business_7804,Real Estate,4284596.48,1992708.26,53.49,454,1219579.68,High,613373,3.59
BUS-07805,Business_7805,Healthcare,45079900.71,25226809.07,44.04,561,7605732.16,Medium,1512058,2.04
BUS-07806,Business_7806,Retail,8163354.75,4577320.75,43.93,689,1157983.83,Medium,1370218,2.53
BUS-07807,Business_7807,Real Estate,44275085.35,37937836.95,14.31,776,5325036.17,Low,1298881,2.71
BUS-07808,Business_7808,Education,47457274.38,35430630.4,25.34,849,13404242.55,Low,3510515,3.17
BUS-07809,Business_7809,Education,34784162.67,6454648.47,81.44,439,1842180.92,High,2526871,3.76
BUS-07810,Business_7810,Technology,44111907.54,34808193.33,21.09,692,4225075.0,Medium,612987,2.48
BUS-07811,Business_7811,Finance,37665693.24,23113934.84,38.63,655,10050989.28,Medium,1562612,1.23
BUS-07812,Business_7812,Finance,5041470.82,4183779.92,17.01,719,1377979.94,Low,3881908,3.46
BUS-07813,Business_7813,Finance,9749321.75,564324.52,94.21,305,12581.66,High,2339884,4.97
BUS-07814,Business_7814,Real Estate,41735755.42,11912870.74,71.46,661,10335526.25,Medium,3189369,1.87
BUS-07815,Business_7815,Manufacturing,44372868.56,35496806.24,20.0,543,3224930.91,Medium,2494012,4.98
BUS-07816,Business_7816,Manufacturing,5162612.88,1538466.28,70.2,815,1364827.14,Low,1258834,4.07
BUS-07817,Business_7817,Finance,30690455.35,12905831.78,57.95,552,1911997.74,Medium,4449858,1.64
BUS-07818,Business_7818,Retail,6380301.11,2897437.04,54.59,663,306585.8,Medium,672709,4.63
BUS-07819,Business_7819,Healthcare,30247118.02,17690570.05,41.51,687,573681.34,Medium,2759547,4.88
BUS-07820,Business_7820,Real Estate,13952674.17,4942888.23,64.57,574,100738.7,Medium,3471724,4.77
BUS-07821,Business_7821,Healthcare,19442274.65,8255275.12,57.54,438,4259054.4,High,2786195,3.02
BUS-07822,Business_7822,Finance,38532355.26,17588337.57,54.35,650,4384899.19,Medium,4348684,3.35
BUS-07823,Business_7823,Finance,1750625.24,948022.48,45.85,352,125894.25,High,2504613,2.69
BUS-07824,Business_7824,Technology,1285805.84,936844.89,27.14,589,181943.68,Medium,1350010,4.02
BUS-07825,Business_7825,Retail,24776568.82,2951022.91,88.09,830,3524688.7,Low,1559678,1.13
BUS-07826,Business_7826,Healthcare,28085521.15,23005115.17,18.09,332,2126540.16,High,1904245,1.16
BUS-07827,Business_7827,Healthcare,47855189.83,27188046.74,43.19,505,5594774.21,Medium,2755139,3.41
BUS-07828,Business_7828,Manufacturing,37492181.83,13692882.64,63.48,842,748401.59,Low,3585832,1.04
BUS-07829,Business_7829,Technology,42249752.4,18840380.15,55.41,424,3730538.81,High,1490265,3.46
BUS-07830,Business_7830,Technology,35975242.25,8624302.23,76.03,664,1022743.6,Medium,3285256,3.3
BUS-07831,Business_7831,Real Estate,18855357.12,6200379.48,67.12,773,404982.06,Low,4342746,1.47
BUS-07832,Business_7832,Real Estate,44217409.77,32168641.47,27.25,495,7026570.24,High,4378116,2.02
BUS-07833,Business_7833,Manufacturing,27537627.51,14127968.78,48.7,447,4953695.72,High,4745010,4.27
BUS-07834,Business_7834,Healthcare,37606819.21,470128.83,98.75,581,8993137.9,Medium,3592868,4.2
BUS-07835,Business_7835,Technology,32657896.38,6265564.47,80.81,728,6006210.86,Low,2121946,2.01
BUS-07836,Business_7836,Technology,37105889.32,9430120.02,74.59,656,2537138.87,Medium,1062940,1.78
BUS-07837,Business_7837,Manufacturing,670062.23,380424.67,43.23,798,53678.39,Low,4401012,2.01
BUS-07838,Business_7838,Real Estate,22465317.65,117434.97,99.48,643,5478070.73,Medium,4005299,3.65
BUS-07839,Business_7839,Healthcare,11084401.61,4878067.49,55.99,524,2741751.68,Medium,3483191,4.19
BUS-07840,Business_7840,Retail,27053807.64,19749906.39,27.0,641,7417246.37,Medium,193352,3.62
BUS-07841,Business_7841,Real Estate,47391769.55,23316007.04,50.8,458,13768926.1,High,1667643,3.85
BUS-07842,Business_7842,Technology,49320724.93,37887393.15,23.18,636,4470252.11,Medium,4218324,1.13
BUS-07843,Business_7843,Retail,27426797.05,10647798.73,61.18,764,968951.64,Low,826507,4.47
BUS-07844,Business_7844,Technology,32527350.0,18951529.64,41.74,461,606013.81,High,4079253,1.39
BUS-07845,Business_7845,Finance,42413298.54,4531954.01,89.31,823,266550.8,Low,3202894,1.58
BUS-07846,Business_7846,Manufacturing,36342037.87,4017030.92,88.95,582,10222439.38,Medium,3906278,2.82
BUS-07847,Business_7847,Retail,16133739.12,10821449.52,32.93,523,4483005.45,Medium,3778582,2.1
BUS-07848,Business_7848,Manufacturing,29035645.07,6652669.92,77.09,325,6775612.36,High,4903259,2.95
BUS-07849,Business_7849,Healthcare,6004791.99,1755041.47,70.77,521,1546672.4,Medium,1775871,2.5
BUS-07850,Business_7850,Education,14893607.5,5643134.91,62.11,609,1663383.26,Medium,4093168,4.49
BUS-07851,Business_7851,Education,34294946.1,21619501.25,36.96,514,7537447.28,Medium,4036997,2.09
BUS-07852,Business_7852,Healthcare,43637181.1,33662936.57,22.86,385,5843363.43,High,4316526,4.26
BUS-07853,Business_7853,Technology,4194282.12,3203450.69,23.62,771,307386.05,Low,1094443,1.42
BUS-07854,Business_7854,Real Estate,14527542.45,5727710.56,60.57,463,2032216.64,High,1266764,4.86
BUS-07855,Business_7855,Healthcare,34328351.95,11207609.04,67.35,691,762920.1,Medium,102058,1.02
BUS-07856,Business_7856,Real Estate,9738035.44,466775.28,95.21,560,1165988.4,Medium,2342557,4.1
BUS-07857,Business_7857,Retail,17688721.39,4759955.21,73.09,643,1829967.57,Medium,2209095,1.85
BUS-07858,Business_7858,Manufacturing,9193549.91,5325741.79,42.07,661,448251.73,Medium,3408694,1.31
BUS-07859,Business_7859,Finance,778265.81,192111.21,75.32,455,215292.06,High,3601022,4.93
BUS-07860,Business_7860,Healthcare,37499854.95,32160045.42,14.24,376,3794486.21,High,1764776,1.46
BUS-07861,Business_7861,Retail,44833620.56,8817121.17,80.33,306,7877911.53,High,4462252,2.73
BUS-07862,Business_7862,Real Estate,48391850.87,15289228.56,68.41,764,5677857.03,Low,1193323,4.19
BUS-07863,Business_7863,Finance,45216657.53,18807383.52,58.41,566,1687466.2,Medium,4397107,3.67
BUS-07864,Business_7864,Education,24000034.67,7669115.59,68.05,843,609054.24,Low,935733,1.66
BUS-07865,Business_7865,Manufacturing,12905588.7,10823100.25,16.14,626,1534226.68,Medium,1890300,3.79
BUS-07866,Business_7866,Education,42910904.96,18127995.15,57.75,505,12800477.89,Medium,4678008,3.99
BUS-07867,Business_7867,Manufacturing,32283100.23,12491592.31,61.31,384,1077216.23,High,4844222,2.86
BUS-07868,Business_7868,Real Estate,2875313.13,234596.67,91.84,770,18390.13,Low,2636414,1.94
BUS-07869,Business_7869,Manufacturing,16476814.16,6633019.25,59.74,663,2574471.62,Medium,4041134,2.21
BUS-07870,Business_7870,Retail,36194397.32,20639376.02,42.98,757,5352561.91,Low,2340245,2.92
BUS-07871,Business_7871,Manufacturing,20251101.25,11954460.93,40.97,355,4108684.19,High,4314154,3.2
BUS-07872,Business_7872,Manufacturing,34007835.53,11329444.04,66.69,640,8891788.63,Medium,2170560,4.78
BUS-07873,Business_7873,Manufacturing,6714738.66,2032527.68,69.73,759,978230.65,Low,2433487,4.25
BUS-07874,Business_7874,Manufacturing,16185101.83,10677133.18,34.03,739,4775133.96,Low,3109135,1.2
BUS-07875,Business_7875,Manufacturing,29375886.32,5935510.8,79.79,673,421231.41,Medium,3272761,1.76
BUS-07876,Business_7876,Education,18408381.87,8268983.84,55.08,408,2535979.29,High,2194654,3.9
BUS-07877,Business_7877,Technology,35424728.23,2314579.53,93.47,628,3030880.61,Medium,1085509,4.09
BUS-07878,Business_7878,Retail,20273375.31,16110855.1,20.53,380,6038578.35,High,2635563,2.91
BUS-07879,Business_7879,Finance,46149566.08,17169767.59,62.8,611,9372401.31,Medium,2952634,1.51
BUS-07880,Business_7880,Retail,12943425.76,6081283.23,53.02,763,3249706.07,Low,2777386,1.21
BUS-07881,Business_7881,Technology,22770529.86,19413394.38,14.74,317,2855819.57,High,2001163,1.24
BUS-07882,Business_7882,Healthcare,12820299.61,7683594.27,40.07,466,3346980.28,High,1149985,4.31
BUS-07883,Business_7883,Retail,31726171.02,7485141.47,76.41,808,3638937.29,Low,4549369,3.81
BUS-07884,Business_7884,Real Estate,14410702.37,6938457.5,51.85,319,1066977.38,High,3682461,4.92
BUS-07885,Business_7885,Healthcare,8083893.88,4951449.59,38.75,482,693208.92,High,2460207,4.51
BUS-07886,Business_7886,Education,34485557.59,22611024.51,34.43,640,4507909.01,Medium,4810013,3.29
BUS-07887,Business_7887,Retail,38597419.54,12409914.97,67.85,525,1218500.32,Medium,3097521,2.21
BUS-07888,Business_7888,Healthcare,7189163.05,5632703.61,21.65,675,155782.17,Medium,1277346,3.21
BUS-07889,Business_7889,Retail,29250909.66,1994051.42,93.18,375,219985.83,High,878988,4.51
BUS-07890,Business_7890,Real Estate,16649834.77,1474176.27,91.15,751,410152.08,Low,1770582,2.0
BUS-07891,Business_7891,Manufacturing,20489011.11,7257549.03,64.58,361,4873112.72,High,36384,1.7
BUS-07892,Business_7892,Education,17595616.43,15574025.77,11.49,682,4869927.85,Medium,1078825,3.61
BUS-07893,Business_7893,Retail,10666974.95,6804987.78,36.21,465,3027084.82,High,3640236,1.84
BUS-07894,Business_7894,Education,3827124.34,876649.84,77.09,792,540041.39,Low,2152275,1.87
BUS-07895,Business_7895,Education,33413907.95,14212795.89,57.46,675,6025893.69,Medium,3978231,1.16
BUS-07896,Business_7896,Retail,30905812.55,21965056.47,28.93,505,1118881.13,Medium,3162923,4.51
BUS-07897,Business_7897,Healthcare,25602957.44,21303546.44,16.79,329,1996291.34,High,2514099,3.36
BUS-07898,Business_7898,Education,29481608.62,24001392.71,18.59,324,6178378.08,High,2031263,4.25
BUS-07899,Business_7899,Finance,31958475.98,15753240.24,50.71,416,4274362.9,High,507981,2.79
BUS-07900,Business_7900,Education,37918179.08,23814594.33,37.19,836,2407874.79,Low,2848752,3.3
BUS-07901,Business_7901,Finance,29538886.59,5531166.31,81.27,543,2799325.83,Medium,2534507,3.13
BUS-07902,Business_7902,Healthcare,13480493.16,4193615.89,68.89,580,3382014.41,Medium,2941703,3.06
BUS-07903,Business_7903,Technology,31486477.54,26791034.47,14.91,474,4249487.62,High,2046563,3.89
BUS-07904,Business_7904,Real Estate,5874293.77,4837104.59,17.66,688,1602902.13,Medium,2509506,4.9
BUS-07905,Business_7905,Education,33787461.8,15548976.81,53.98,774,3571624.5,Low,677962,2.38
BUS-07906,Business_7906,Finance,9065870.36,4483486.85,50.55,625,1612129.83,Medium,3563749,3.1
BUS-07907,Business_7907,Retail,27857246.29,11161563.44,59.93,324,2225514.13,High,3365963,3.0
BUS-07908,Business_7908,Finance,26848313.23,6237283.11,76.77,538,3733879.28,Medium,1644770,3.66
BUS-07909,Business_7909,Education,27605317.5,14847577.9,46.21,521,2989756.37,Medium,3409134,4.94
BUS-07910,Business_7910,Manufacturing,28291472.16,2369232.08,91.63,360,1476022.39,High,3000122,3.54
BUS-07911,Business_7911,Real Estate,9446319.63,2638275.6,72.07,416,1877677.19,High,657636,4.58
BUS-07912,Business_7912,Manufacturing,17170397.61,12485147.14,27.29,776,3360623.1,Low,2785538,1.61
BUS-07913,Business_7913,Technology,34212805.83,1402218.76,95.9,577,3453564.24,Medium,372838,3.14
BUS-07914,Business_7914,Healthcare,48018925.25,37935101.4,21.0,836,10859023.46,Low,3045592,4.27
BUS-07915,Business_7915,Real Estate,13929759.12,6901655.0,50.45,795,2384047.87,Low,4666545,4.84
BUS-07916,Business_7916,Healthcare,38282480.81,14814486.1,61.3,722,7442845.7,Low,128480,1.94
BUS-07917,Business_7917,Technology,41727837.12,18606723.09,55.41,442,5805307.93,High,4320946,2.4
BUS-07918,Business_7918,Real Estate,32955526.61,26919803.37,18.31,591,6814895.56,Medium,1341248,1.72
BUS-07919,Business_7919,Technology,10967474.68,5462578.66,50.19,550,3247185.14,Medium,1364000,3.4
BUS-07920,Business_7920,Finance,22934391.46,5637630.17,75.42,401,1281128.52,High,30559,2.36
BUS-07921,Business_7921,Finance,33172620.29,24725265.35,25.46,789,792468.0,Low,3908313,2.93
BUS-07922,Business_7922,Technology,12858053.35,5544022.77,56.88,559,1831051.0,Medium,4833265,4.98
BUS-07923,Business_7923,Education,37090330.71,17737135.82,52.18,822,826100.32,Low,1673420,4.39
BUS-07924,Business_7924,Education,20502674.92,15163411.95,26.04,787,3192048.78,Low,3022859,1.92
BUS-07925,Business_7925,Manufacturing,30511373.3,22237594.67,27.12,654,1373269.07,Medium,2467245,4.54
BUS-07926,Business_7926,Retail,26176860.26,23281383.59,11.06,847,4215409.43,Low,2053792,4.25
BUS-07927,Business_7927,Finance,32293653.88,22949411.8,28.94,351,6211878.38,High,314739,2.12
BUS-07928,Business_7928,Healthcare,47892334.19,29494105.24,38.42,318,6975251.26,High,3887949,3.16
BUS-07929,Business_7929,Finance,34166193.24,25297287.21,25.96,716,7161515.44,Low,168160,1.11
BUS-07930,Business_7930,Healthcare,20203730.53,17636569.09,12.71,653,4536427.3,Medium,4409380,3.75
BUS-07931,Business_7931,Finance,15551942.55,3377185.58,78.28,802,1550946.58,Low,1454196,4.65
BUS-07932,Business_7932,Education,28224164.63,15770694.42,44.12,547,5591767.61,Medium,4532818,3.11
BUS-07933,Business_7933,Finance,46367345.12,9426649.11,79.67,360,2054111.19,High,4234668,3.74
BUS-07934,Business_7934,Retail,18233143.66,10578240.03,41.98,717,2475544.27,Low,4223906,3.33
BUS-07935,Business_7935,Real Estate,2866337.62,1377113.84,51.96,706,488310.12,Low,2775186,1.97
BUS-07936,Business_7936,Education,4808906.66,2095521.46,56.42,751,564401.48,Low,3258019,2.06
BUS-07937,Business_7937,Finance,31562921.87,713902.83,97.74,547,2190586.83,Medium,3265706,3.61
BUS-07938,Business_7938,Finance,40204827.02,9791433.09,75.65,751,5962697.18,Low,642813,4.86
BUS-07939,Business_7939,Education,43987676.96,16325967.37,62.89,326,8168495.95,High,4230833,4.11
BUS-07940,Business_7940,Healthcare,18061085.17,16209341.8,10.25,823,4525948.76,Low,4979697,1.62
BUS-07941,Business_7941,Finance,23891528.94,4550640.1,80.95,533,6531359.82,Medium,2685593,3.86
BUS-07942,Business_7942,Retail,41535156.0,29340618.4,29.36,658,9166571.98,Medium,3214271,4.39
BUS-07943,Business_7943,Retail,4867689.54,1993327.85,59.05,721,566632.76,Low,4207257,3.62
BUS-07944,Business_7944,Manufacturing,15908337.78,12238344.95,23.07,648,2444694.47,Medium,1143701,4.01
BUS-07945,Business_7945,Manufacturing,23408678.98,2072763.13,91.15,655,2386577.0,Medium,1726163,1.59
BUS-07946,Business_7946,Real Estate,38943956.77,1362056.5,96.5,720,2524769.78,Low,1132369,4.03
BUS-07947,Business_7947,Finance,14193528.27,11188033.93,21.18,491,3587322.62,High,1669417,3.78
BUS-07948,Business_7948,Technology,48620528.84,20560193.6,57.71,761,7070461.2,Low,765756,3.94
BUS-07949,Business_7949,Technology,45674309.07,16901542.09,63.0,724,9814555.18,Low,2339101,1.54
BUS-07950,Business_7950,Technology,5464179.21,537115.79,90.17,605,458819.87,Medium,800563,3.25
BUS-07951,Business_7951,Education,31872211.72,19844603.02,37.74,534,3983265.05,Medium,3797621,4.45
BUS-07952,Business_7952,Finance,39605632.86,24331627.93,38.57,704,1250659.78,Low,4956752,2.42
BUS-07953,Business_7953,Manufacturing,20936407.13,17225243.54,17.73,445,5152360.64,High,3151297,2.92
BUS-07954,Business_7954,Retail,20080667.94,12180890.79,39.34,756,2697238.82,Low,4116544,4.58
BUS-07955,Business_7955,Education,44311875.9,8765958.0,80.22,787,5979627.19,Low,45803,1.68
BUS-07956,Business_7956,Real Estate,49238347.13,37984951.36,22.85,660,8226911.66,Medium,3721128,1.89
